occupationClaude,count
Property Broker Town Counciller,1
Property Broker and c,1
Property Brokers Asst,1
"Property Brokers, Bookkeeper",1
Property Derived from House,1
Property Holder Ho and Lands,1
Property House Owner,1
Property Land,1
Property No Occupation,1
Property Owene,1
Property Owener House,1
Property Owner Gentleman,1
Property Owner House and Land Agent,1
Property Owner I.P,1
Property Owner J P Co Cork,1
Property Owner and Estate Agent,1
Property Owners,1
Property Repairer,1
Property Retired Draper,1
Property Servants,1
Property W. F. O. G,1
Property and Caretin,1
Property and Isurance Agent,1
Property from Dividends,1
Property owen,1
Propessor of Method Christian Brother,1
Propesterins,1
Propetor Same Business,1
Propicterers of Private Lodgery House,1
Proposional Nurse,1
Propr. Lodging House,1
Propretor of Houses and Lands,1
Propretors Brother,1
Proprietairy,1
Proprieter,1
Proprieter Shooting Gullen,1
Proprieter of Liuenty Stables,1
Proprieteress,1
Proprieterss of Househoeing Forgo,1
Proprietor Bakery Establishment,1
Proprietor Cafe,1
Proprietor Dental Defier,1
Proprietor Dining Rooms,1
Proprietor H?worth Square,1
Proprietor Hacking Card Manageress,1
Proprietor Hackney Car's,1
Proprietor Irish Tobacco Trade Journal,1
Proprietor Mineral Water Pipe,1
Proprietor Pilot Newspaper,1
Proprietor Pratey Works,1
Proprietor Restaurant,1
Proprietor Stationer Shop,1
Proprietor of Baths Turkish,1
Proprietor of Consols and Other Stocks and Householder,1
Proprietor of Cultey Shop,1
Proprietor of Distillery,1
Proprietor of Farm,1
Proprietor of Farmhouse and Land,1
Proprietor of Foundry,1
Proprietor of Hotel,1
Proprietor of House Hold,1
Proprietor of Mill,1
Proprietor of Own House,1
Proprietor of Publishers House,1
Proprietor of Pyrites Miner,1
Proprietor of Restaurant,1
Proprietor of Writing Office,1
Proprietor of a Posting Establishment,1
Proprietoress Irish Lace School,1
Proprietoress Moish Hotel,1
Proprietoress of Boarding House,1
Proprietors,1
Proprietors Licenced House,1
Proprietress Boarding Ho,1
Proprietress Holes,1
Proprietress Hotel,1
Proprietress Medical Hall,1
Proprietress Private Hotel,1
Proprietress Servants Registry,1
Proprietress Temperance Hotel,1
Proprietress by Rents,1
Proprietress of Boarding House,1
Proprietress of Cigar Div?,1
Proprietress of Decorating Establishment,1
Proprietress of Farmer,1
Proprietress of Hotel,1
Proprietress of Lunatic Asylum,1
Proprietress of Medical Hall,1
Proprietress of Milling and Costum,1
Proprietress of Private Asylum for Ladies,1
Propriety Holder,1
Propristor of Laundry,1
Propritor Lodgin House,1
Propritor of Typing Officer Writing,1
Pror Bank Clerk,1
Prorper,1
Pros Merchant,1
Proselytiser and C,1
Prosivion Master,1
Prossees and Summons Server,1
Prosses and Common Servant,1
Prossr of Languages,1
Prostitute Attending School,1
Protato Registrar,1
Protential Insurance Agent,1
Protestant Clergyman,1
Protestant Clergyman Irish Church Clk,1
Protestant Episcopalian Clk in Holy Orders,1
Protestant Hall Porter,1
Protestant Minister,1
Protestant Seo. Orphan Society,1
Protestant Servants Employment Agency,1
Prov Assistant,1
Prov Merchant,1
Prov Mercht and Farmer,1
Prov Merchts Apprentice,1
Prov. Assistant,1
Prov. Asst Co Agent,1
Prov. S.C and J P.O. Clerk,1
Provationer Nurse,1
Proven Assistent,1
Provencial Trader,1
Provension Dealer,1
Prover Cattle,1
Provesion Merchant,1
Provided for Boy Annuity,1
Provider of Amusements,1
Provincial Bank Clerk,1
Provincial Clerk in Charge of Post Office,1
Provincial Homes Investment Company Ltd Agent,1
Provincial Stock Broker Secretary to Londonderry Bridge Commissioners Secretary to Londonderry Infir? Agent National Telephone Coy Fire Insurance Agent Vice Co? for Sweeden and Norway,1
Provincial Town Postman,1
Proviseon Slwy,1
Provisin Merchant,1
Provision Apprentice Unemployed,1
Provision As not Employed,1
Provision Assiastant,1
Provision Assint,1
Provision Assisant,1
Provision Assistnt,1
Provision Assists,1
Provision Assit,1
Provision Broker,1
Provision Buisness,1
Provision Business Commercial Traveller,1
Provision Business House,1
Provision Business Shop Assistant,1
Provision Cares,1
Provision Carrier,1
Provision Clerke,1
Provision Counter Assistant,1
Provision Counter Foreman,1
Provision Counter Hand,1
Provision Crure,1
Provision Crurer,1
Provision Cuner,1
Provision Curd,1
Provision D Assistant,1
Provision Daler,1
Provision Dayler,1
Provision Dealear,1
Provision Dealer Fishmonger Master Baker,1
Provision Dealer Tea and Wine Agent,1
Provision Dealer and Accountant,1
Provision Dealer and Farmers Son,1
Provision Dealer and Sub Post Master,1
Provision Dealer and c,1
Provision Dealer in the Provision Business,1
Provision Dealer's Manager,1
Provision Dealers Messenger,1
Provision Dealers and Farmers Daughter,1
Provision Deler,1
Provision Dlr,1
Provision House Keeper,1
Provision Income,1
Provision Inspecter,1
Provision Maceht,1
Provision Manager,1
Provision Mear,1
Provision Mehh,1
Provision Merch,1
Provision Merch Messger,1
Provision Merchand,1
Provision Merchant Apprentice,1
Provision Merchant Farmer,1
Provision Merchant Grocer,1
Provision Merchant J P,1
Provision Merchant and Agent,1
Provision Merchant and Baker,1
Provision Merchant and Consn Agent,1
Provision Merchant and Draper and c,1
Provision Merchant and General Undertaker,1
Provision Merchant and Postmaster,1
Provision Merchant for Cork City,1
Provision Merchant to Apprentice,1
Provision Merchants Assistant,1
Provision Merchants Clerk,1
Provision Merchants Labourer,1
Provision Merchants Messenger,1
Provision Merchants Son,1
Provision Merchd,1
Provision Mercht.,1
Provision Merct,1
Provision Merht,1
Provision Mert,1
Provision Not,1
Provision Oil,1
Provision Owner,1
Provision Pensioner,1
Provision Portor,1
Provision S C and J P.o. Clerk,1
Provision Sales Man,1
Provision Senior Clerk,1
Provision Shop Attendant,1
Provision Shop Clerk,1
Provision Shop Clerke,1
Provision Shop Girl,1
Provision Spirit and Beer Wesler and Farmer,1
Provision Store Accountant,1
Provision Store House Keeper,1
Provision Store Manager,1
Provision Store Shop Keeper,1
Provision Stores,1
Provision Tea Wine and Spirit Merchant R D C,1
Provision Tracer,1
Provision Trade Assistant,1
Provision Trade Book Keeper,1
Provision Work,1
Provision Worker Pork Cuter,1
Provision and Egg Merchant,1
Provision and General Dealer,1
Provision and General Warehouse,1
Provision and Hardware Merchant and I. P.,1
Provision and Hardware Shop,1
Provision and Leather Merchant,1
Provision and Spirit Merchant,1
Provision and Spirit Mercht,1
Provision and Tea Merchant,1
Provision merchant,1
Provisioneer Shop,1
Provisioner Trade,1
Provisions,1
Provisions Manageress,1
Provisions and Insurances Coucil Agent,1
Provison Assistant,1
Provison Curer,1
Provison Dealer in Market,1
Provison Shop Merchant,1
Provison Store,1
Provison Store Porter,1
Provison Traveller,1
Provison Worker,1
Provission Assistant,1
Provisson Merchant,1
Provistion Dealer,1
Provl Clerk in Chge G.P.O,1
Provn Dealer,1
Provost of T C D,1
Provs Dealer's Wife,1
Provs. Assistant,1
Provsion Delere,1
Prt Compositor,1
Prudental Agent,1
Prudential Assurance Superintendant,1
Prudential Insurance Superintendent,1
Prudential Insurance Traveller,1
Prudential Insurance agent,1
Prudential Isurance Agent,1
Prudentisal Agent,1
Pruductial Assurance Agent,1
Pruductial Assurance Co Superentendent of Agents,1
Prundential Assurance Company,1
Prush Maker,1
Pruvozer,1
Prvate Income,1
Prvate Tutor,1
Prvision Merchant,1
Prvison Merchant,1
Pryd Minister,1
Pryn Maker,1
Pt 1st Grenadiers Guard,1
Pt 95 Foot Pensioner,1
Pt Army Pensioner,1
Pt Means Intrest of Money,1
Pt Soldier G G,1
Pt. Infantry Personal Servant,1
Pt. Inniskilling Failiers,1
Pt. Rl. Inng. Fur.,1
Ptc R. J. F.,1
Ptc Royal Irish Fualeer's,1
Ptc. R.M. Tram,1
Pte 17 Laucers,1
Pte 17st Lauser,1
Pte 17th Laners,1
Pte 1st Batt Royal Dublin Fusiliers,1
Pte 1st Cormaught Rgs,1
Pte 1st Laucers,1
Pte 1st Roy M Fuss,1
Pte 1st Welsh Regt,1
Pte 1st Y.L.I,1
Pte 2nd Bett Royal Irish Rifles,1
Pte 3d Dragon Guard,1
Pte 3rd Royal Dub. Fusiliers,1
Pte 4th Rifle Brigade,1
Pte 6th Kings Lord Regt,1
Pte Corporal,1
Pte Garrison Regt,1
Pte Infantry,1
Pte Infantry Labourer,1
"Pte K, M, L, T,",1
Pte Munster Fusiliers,1
Pte Pensinoer Infantry,1
Pte Roy Irish Fusilier,1
Pte Royal Dublin Frs,1
Pte Royal Finishers,1
Pte Royal Gurison Regt,1
Pte Servant,1
Pte Soldier 1st R. D. F.,1
Pte Soldier D. F,1
Pte Soldier Dublin Militier,1
Pte Soldier Furlong,1
Pte Soldier Furlough Leinster Regt,1
Pte Soldier Infantry,1
Pte Soldier J Fusil on Furlough,1
Pte Soldier Munster Fusilor's,1
Pte Soldier R.D.T.,1
Pte Soldier R.G.R. on Furlow,1
Pte Soldier R.I. Rifles,1
Pte West Grading Regiment,1
Pte in the Infantry,1
Pte on Furlough Royal Dublin Fusiliers,1
Pte. 3rd Dorset Regt,1
Pte. Service Coy 4th. R I R,1
Pte. Soldier 17th Lancer,1
Pti Army Infantry 11th Htcl S.A,1
Ptr Compositor,1
Ptr Soldir ?,1
Pts Grenadier Guard,1
Ptv Army Pensioner,1
Pty Soldier R.I.R,1
Pub and Farmer,1
Pub and Farmer's Son,1
Pub and Grocer,1
Pubic Can,1
Pubiclan,1
Pubil,1
Pubilcan,1
Pubilcans Wife,1
Pubilican,1
Publeshing Clerk New of ? Office,1
Publian and Merchant,1
Publians Assistant,1
Public,1
Public ?,1
Public Account Number Of Stock Exchange,1
Public Accountant B.A.,1
Public Analysh,1
Public Attendant Labourer,1
Public Auditor and Accountant,1
Public Bellsinger,1
Public Carrier,1
Public Cars Store Keeper,1
Public Domestic Servant,1
Public Grocery and Pro,1
Public Health Inspector,1
Public House Bar Man,1
Public House Barman Servant Domestic,1
Public House Car Attendant,1
Public House Clark,1
Public House Hotel Proprietor Farmer,1
Public House Keeper and R I.C. Pensioner,1
Public House Licence and Tobacconist Holder,1
Public House Servant,1
Public House Working Boy,1
Public House and Farmer,1
Public House and Shopkeeper,1
Public House shop Keeper,1
Public Income and Farmer,1
Public Lamp Lighter,1
Public Laundry Maid,1
Public Librarian,1
Public Library Assistant,1
Public Nurse Porter,1
Public Officer,1
Public Officer Clerk U D Council,1
Public Official Assist. Commr. Intermediate Education,1
Public Official Law,1
Public Painer,1
Public Park Labourer,1
Public Pensioner,1
Public Press Reporter,1
Public Record Office Temporary Servant,1
Public Road Making and Agricultural Labourer,1
Public Road Porter,1
Public School Boy,1
Public School Teacher,1
Public School Teacher and B A Trinity College Dublin,1
Public Servant,1
Public Service Feeding Stuggs,1
Public Teacher Law,1
Public Water,1
Public Weighmaster,1
Public Works Contractor,1
Public Works Engine Driver,1
Public Works Engine drver,1
Public Works Labourer,1
Public Writer Gen Lit and Politics Farmer,1
Public and Cochmaster,1
Public and Grocer Shop Keepers,1
Public and Grocers Assistant,1
Public auditor and accountant,1
Publican & Farmer,1
Publican . Farmer,1
Publican ?,1
Publican Army Pensioner from 1st Connought Rangers Regt of Foot,1
Publican Assestion,1
Publican Assiant,1
Publican Asyline Attendant,1
Publican Baker,1
Publican Bar Maid,1
Publican Barman,1
Publican Black Smith,1
Publican Blacksmith Shopkeeper and Grocer,1
Publican Buseness,1
Publican Carpenter and Farmer,1
Publican Cattle Daler,1
Publican Clerk,1
Publican Corn Wool and General Merchant,1
Publican D. C,1
Publican Draper and Farmer,1
Publican Drapers Assistant,1
Publican Employed At Home,1
Publican Ex Serg R.I.C,1
Publican Farmer Grocer and Draper,1
Publican Farmer Shop Keppr,1
Publican Farmer and Blacksmith,1
Publican Farmer and Carpenter,1
Publican Farmer and Dealer,1
Publican Farmer and General Merchant,1
Publican Farmer and Grocer,1
Publican Farmer and Shopkeeper,1
Publican Farmer and Stone Cutter,1
Publican Foreman Shopman Grocers,1
Publican Ganeral Grocer,1
Publican General Merchant,1
Publican General Servant,1
"Publican General, Merchant",1
Publican Grocer Farmer,1
Publican Grocer and Baker,1
Publican Grocer and Beatcher,1
Publican Grocer and Draper,1
Publican Grocer and House Carpenter,1
Publican Grocer and Provision,1
Publican Grocer and Provision Merchant,1
Publican Grocer and Railway Guard,1
Publican Grocer etc,1
Publican Grocers Draper etc,1
Publican Grocers Van Man,1
Publican Grocery and General Merchant,1
Publican Home Retailer,1
Publican Housekeeper,1
Publican License Business,1
Publican Licensed Vintner,1
Publican Manager,1
Publican Manager Mineral Water Factory,1
Publican Master Saddler and Harness Maker,1
Publican Master Shopkeeper and Carpenter,1
"Publican Merchant Tea, Wine and Spirit",1
Publican Porter,1
Publican Porting Ex,1
Publican Printer,1
Publican Public House Proprietor,1
Publican R I C Pensioner,1
