occupationClaude,count
R.I.C. Police Pensioner,2
R.I.C. Sergts Daughter,2
R.J.C Pensioner,2
R.N Pensioner,2
R.U.I. Medical Doctor,2
RC Clergyman,2
Raap Maker,2
Rabbet Trapper,2
Rabbitt Merchant,2
Rabbitt Trapper,2
Rag Gather,2
Rag Sorter,2
Rag and Bottle Gatherer,2
Rag and Cattle Dealer,2
Ragg Dealer,2
Ragpicking,2
Rail Porter D.W. and W.R.,2
Railay Labourer,2
Railroad Porter,2
Railway Apprentice,2
Railway Assistant,2
Railway Audit Accountant,2
Railway Black Smith,2
Railway Bookstall Clerk,2
Railway Bridge Painter,2
Railway Carriage Builder,2
Railway Carriage Fitter,2
Railway Cashier,2
Railway Collector,2
Railway Commercial Clerk,2
Railway Detective,2
Railway Drayman,2
Railway Engin Cleaner,2
Railway Engine Man,2
Railway Examiner Wagon and Car,2
Railway Fenceman,2
Railway Fencer,2
Railway Fireman Unemployed,2
Railway Foreman Platelayer,2
Railway G S W R Labourer,2
Railway Gaper,2
Railway Gard,2
Railway Gate Lodge Keeper,2
Railway Gateman Daughter,2
Railway Gauger,2
Railway General Labourer,2
Railway Goffer,2
Railway Guard Retired,2
Railway Iron Works,2
Railway Jacker,2
Railway Laboure,2
Railway Labourer Iron Works,2
Railway Labourer Miles Man,2
Railway Labours,2
Railway Lampman,2
Railway Linesman,2
Railway Loco Engine Driver,2
Railway Loco Foreman,2
Railway Locomotive Engine Driver,2
Railway Man Porter,2
Railway Mans Wife,2
Railway Mileman,2
Railway Miler Man,2
Railway Milesman Labourer,2
Railway Milesman's Daughter,2
Railway Milisman,2
Railway Millerman,2
Railway Night Man,2
Railway Night Watch Man,2
Railway Offical,2
Railway Oficial,2
Railway P Way Inspector,2
Railway Packer,2
Railway Painter Employed,2
Railway Parcels Clerk,2
Railway Parter,2
Railway Platelayers,2
Railway Porter GS and WR,2
Railway Porter Head,2
Railway Ports,2
Railway Relief,2
Railway Serv,2
Railway Servant Gatekeeper,2
Railway Servant Milesman,2
Railway Servants Wife,2
Railway Service,2
Railway Sevant,2
Railway Shanter,2
Railway Shareholder,2
Railway Shunts,2
Railway Shurter,2
Railway Signal Clerk,2
Railway Signal Inspector,2
Railway Signal Porter,2
Railway Signalman Owner,2
Railway St Master,2
Railway Steam Riser,2
Railway Store Porter,2
Railway Superintendant,2
Railway Tank Man,2
Railway Telegraph Clerk,2
Railway Telegraphist,2
Railway Ticket Coll,2
Railway Traffic Agent,2
Railway Turner,2
Railway Watch Man,2
Railway Wife,2
Railway agent,2
Railway and Steamboat Clerk,2
Railway dividends,2
Railway guard,2
"Railway, Engine Driver",2
"Railway, Labourer",2
Railwayan Clockroom,2
Railwayman Porter,2
Railways Guard,2
Railwy Miles Man,2
Raily Engine Driver,2
Raily Guard,2
Raily Labourer,2
Raily Servant Porter,2
Raily Ticket Collector,2
Railyvay Guard,2
Railyway Porter,2
Ralway Labourer,2
Ralway Servant,2
Rancher,2
Rangesetter,2
Rank Clerk,2
Rathmore School,2
Ratired Farmer,2
Raver,2
Rd Farmer,2
Reader Press,2
Reader in Paper Office,2
Reading in Cows,2
Realer Spinin Mill,2
Realing,2
Realler Flax,2
Rearing Fowl and Pips,2
Receive Dividends and interest on Money,2
Receiveing Instructions at Home,2
Receives Out Door Relief,2
Receiving Annuities,2
Receiving Annuities No Occupation,2
Receiving I.at Home,2
Receiving Instruction Home,2
Receiving Relief,2
Receiving Relief from Union,2
Receiving a Weekly Releif,2
Receiving at Home Instruction,2
Receiving in Struction and Hou,2
Reception Clerk,2
Recerving on Pension From the Army,2
Receving Instanders at born,2
Receving Instructamat Home,2
Receving Out Door Relief,2
Receving Outdoor Relief from Poor Law Union,2
Receving out Door Relief,2
Recf Lodgers,2
Recipient Outdoor Relief,2
Record Searcher,2
Rector Civil Engineer,2
Rector and Canon Church of Ireland,2
Rector in Church of Ireland,2
Rector of Rathare and Rural Dean of Clonard in Diocese of Meath Ch. of Ireland Professor of Irish Dublin University Meath Dublin,2
Rector. Ch of Ireland,2
Reed maker,2
Reelar Flax,2
Reelar Mill,2
Reelar in Linen Mill,2
Reelars Linen,2
Reeler Flax in Mill,2
Reeler Flaxmill,2
Reeler Flex Mill,2
Reeler Linen Factry,2
Reeler Linen Thread,2
Reeler Thread Linen,2
Reeler Yarn Flax Factory,2
Reeler Yarn in Mill,2
Reeler in Mill Yarn,2
Reeler in Paper Mill,2
Reeler in Rope Factory,2
Reeler in Spining Mill Worker,2
Reeler in Spinng Factory,2
Reeler in mill,2
Reeler of Flax Yarn,2
Reeler of Linnen,2
Reelers Linen,2
Reelers Yarn,2
Reelers in Spinning Flax Factory,2
Reelers in a Spinning Mill,2
Reeley,2
Reeling Flax Mill,2
Reeling Linen,2
Reeling Master in Flax Spinning Mill,2
Reeling Master in Linen Factory,2
Reeling Room,2
Reeller in Mill,2
Reellers,2
Refectorian,2
Refreshman House Keeper,2
Refreshment,2
Refreshment Catan,2
Refreshment House Assistant,2
Reg Clerk,2
Regd Druggist,2
Registed Druggist,2
Registrar of Births and C,2
Registrars R.C Marriges Farmer and Deputy,2
Registrer of the Diocease of Dublin Glaudalough and Kildare and Licenses of Marriages,2
Regular Instruction at Home,2
Regular Labourer,2
Regular Priest,2
Regularly Employed at Home,2
Regur Labourer,2
Relee Man,2
Releefing Officer,2
Relegious,2
Relief from Union,2
Relienea by Union Formerly Agricultural Laboruers,2
Relievery Officer,2
Religion,2
Religions Order St John of God,2
Religions Sr of Mercy,2
Religious Domestic,2
Reller Flax Mill,2
Reller Mill,2
Reller in L Factory,2
Reller in a Spinning Mill,2
Rellers,2
Remous Stains in Bleach Green,2
Rent Collect and Labourer Cottage and Agricultural Labourer,2
Rent Collecter,2
Rent Harner Daughter,2
Rent Warner Carbery Estate,2
Rent agent,2
Rent and Dividends,2
Rent and Insurance Agent,2
Rent and Interest,2
Rents Railway Interest,2
Reparer Watchmaker,2
Repered of outdoor Relief on Borrisokane Union,2
Reporter Journalist,2
Reserve Soldier,2
Reserving Instructor,2
Residing at Home,2
Residing in the Farm,2
Residing with Father,2
Resigned Farmer,2
Resined Farmer,2
Resined Work,2
Restaurant Assist,2
Restaurant Attendant,2
Restaurant Business,2
Restaurant Manageress,2
Restaurant Managers,2
Restaurant Prop,2
Resterant Keeper,2
Restraunt Keeper,2
Restraunt Owner,2
Restuarant Waitress,2
Resturant Manager,2
Resturant Servant,2
Ret N S Teacher,2
Retail Bacon Trader,2
Retail Grocer,2
Retail Publican,2
Retailer Pork Meat,2
Retd Army Officer,2
Retd Bank Manager,2
Retd Domestic Servt,2
Retd Hand Loom Linnen Weaver,2
Retd Linnen Handloom Weaver,2
Retd Ry Labourer,2
Retd. American,2
Retd. Captn R H,2
Retd. Genl. Labourer,2
Retered Former,2
Retied Farmer,2
Retierd Farmer,2
Retiered Farmer,2
Retiered Grocer,2
Retired African Merchant,2
Retired Agricult Labourer,2
Retired Annuity,2
Retired Architect,2
Retired Army Capt,2
Retired Army Major,2
Retired Army Surgeon,2
Retired Bacon Merchant,2
Retired Bank Officer,2
Retired Bank Porter,2
Retired Barmaid,2
Retired Barrister,2
Retired Brass Founder,2
Retired Brush Manufactere,2
Retired Business Man,2
Retired Calico Printer,2
Retired Cape of Good Hope ? No Profession,2
Retired Cardriver,2
Retired Carrier,2
Retired Chandler,2
Retired Civil Servt,2
Retired Clerk of Union and Farmer,2
Retired Cloth Dyer,2
Retired Clothes Dealer,2
Retired Coach Builder,2
Retired Coachmaker,2
Retired Coachman Domestic,2
Retired Coast Guard,2
Retired Coastguard,2
Retired Compositor,2
Retired Const R I C,2
Retired Const. R.I.C,2
Retired Const. R.I.C.,2
Retired Constable R.I.C,2
Retired Corn Miller,2
Retired Currier,2
Retired D. Servant,2
Retired D.Servt,2
Retired Dairy Keeper,2
Retired Daughter,2
Retired Dist Insp of Royal Irish Cons Tabulary,2
Retired Dist Inspr R.I. Constabulary,2
Retired Distiller,2
Retired District Insp Royal Irish Constabulary,2
Retired Doctor Physician Surgeon,2
Retired Domestic Cook,2
Retired Domestic General Servant,2
Retired Domestic Sert,2
Retired Domestic Servant Cook,2
Retired Drapers Assistant,2
Retired Droper,2
Retired Dropr,2
Retired Druggist,2
Retired Dyer,2
Retired Egg Dealer,2
Retired Embroiderer,2
Retired Factory Manager,2
Retired Farme,2
Retired Farmer Private,2
Retired Farmer and Publican,2
Retired Farmer and Shopkeeper,2
Retired Farmer'ess,2
Retired Farmer's Grand Daughter,2
Retired Farmer's Sister,2
Retired Farmeres,2
Retired Flax Spinner,2
Retired Flaxdresser,2
Retired Fowl Dealer,2
Retired From Grocery Bk,2
Retired Fruit Dealer,2
Retired Gardner Domestic Servant,2
Retired Gas Engineer,2
Retired General,2
Retired General Laborer,2
Retired General Servt,2
Retired Genl Servt Domestic,2
Retired Genl. Labourer,2
Retired Glass Merchant,2
Retired Govcer Private Means,2
Retired Grain Merchant,2
Retired Grocer Assistant,2
Retired Grocer and Publican,2
Retired Grocers Assistant,2
Retired Groocer,2
Retired Groser,2
Retired H Keeper,2
Retired H.C.R.I.C,2
Retired Hair Dresser,2
Retired Head Con. R.I.C.,2
Retired Head Const R I C,2
Retired Head Constable R I C,2
Retired Head Constable Royal Irish Constabulary,2
Retired Herdsman,2
Retired High Constable,2
Retired Horse Dealer,2
Retired Hotelkeeper,2
Retired HouseKeeper,2
Retired Housekeeper Domestic Servant,2
Retired Housekeeping,2
Retired Housemaid Domestic Servant,2
Retired Indian Civil Service,2
Retired Journalist,2
Retired Labourer General,2
Retired Labourer's Wife,2
Retired Labr,2
Retired Laburer,2
Retired Lady Farmer,2
Retired Lady Revenue from Dividends,2
Retired Land Stuart,2
Retired Landsteward,2
Retired Life,2
Retired Light House Keeper,2
Retired Linen Bleacher,2
Retired Linen Lapper,2
Retired Liner Weaver,2
Retired Linin Weaver,2
Retired Linnen Spinner,2
Retired Lodging House Keeper,2
Retired Lodging Housekeeper,2
Retired Machinest,2
Retired Manager,2
Retired Mantle Maker,2
Retired Master Cooper,2
Retired Master Painter,2
Retired Medical Doctor,2
Retired Merchant Daughter,2
Retired Merchant Sailor,2
Retired Millwright,2
Retired Mining,2
Retired Minister,2
Retired Moulder,2
Retired N. S Teacher,2
Retired N. T.,2
Retired N. Teacher on Pension,2
Retired N.S Teacher,2
Retired N.S. Teacher Farming,2
Retired N.S. Teacher and Farmer,2
Retired Nat Sch Teacher,2
Retired National Teacher on Pension,2
Retired Natl Teacher and Farmer,2
Retired Natl. School Teacher,2
Retired Naval Seaman,2
Retired Nl Teacher,2
Retired Nurse Domestic Servant,2
Retired Nurse Tender,2
Retired Occupant,2
Retired Officer Army,2
Retired Overseer,2
Retired Parish Priest,2
Retired Parlour Maid,2
Retired Parochial Teacher,2
Retired Pawn Broker,2
Retired Physician,2
Retired Pig Dealer,2
Retired Policeman R.I.C,2
Retired Policeman on Pension R I C,2
Retired Poor Law Officer,2
Retired Pork Butcher,2
Retired Porter,2
Retired Post Man,2
Retired Post Mistress,2
Retired Post Office Clerk,2
Retired Presby Minister,2
Retired Priest,2
Retired Prison Officer,2
Retired Provision Merchant Interest of Money,2
Retired Public Officer,2
Retired Publican Private,2
Retired Publican Private Means,2
Retired Publican and Farmer,2
Retired Publician,2
Retired Publisher,2
Retired R I C Pensioner,2
Retired R. I. Consty Pensioner,2
Retired Railway Labourer Milesman,2
Retired Retailer,2
Retired Ropemaker,2
Retired Rural Postman,2
Retired Ry Clerk,2
Retired Salesman,2
Retired Sea Capt,2
Retired Secretary,2
Retired Secretary Co Council,2
Retired Secretary and Manager of Railway,2
Retired Seed Merchant,2
Retired Sergant R I C,2
Retired Sergeant R. I. C,2
Retired Sergt Major,2
Retired Sergt R I Constabulary,2
Retired Sergt. R.I.C. and Farmer,2
Retired Servt Domestic,2
Retired Sexton,2
Retired Shepherds Wife,2
Retired Shomaker,2
Retired Shop Keeper Grocer,2
Retired Shop Maker,2
Retired Sisters Living private,2
Retired Slater,2
Retired Smoother,2
Retired Smyth,2
Retired Soldier on Pension,2
Retired Spinster,2
Retired Stevedore,2
Retired Stonecutter,2
Retired Supervisor of Inland Revenue,2
Retired Tea Master,2
Retired Tea Merchant,2
Retired Teacher Farmer,2
Retired Teacher N.S.,2
Retired Teacher Pensioner,2
Retired Tutor,2
Retired Union Clerk,2
Retired Valet,2
Retired Vintiner,2
Retired W House Officer,2
Retired Waiter,2
Retired Wife,2
Retired Wine Mercht,2
Retired Wine and Spirit Merchant,2
Retired Wool Spinner,2
Retired Woollen Draper,2
Retired Woollen Manuf,2
Retired Work,2
Retired Work House Master,2
Retired Workman,2
Retired Yeoman,2
Retired farmer,2
Retired from Business Returnes from America,2
Retired from Civil Service,2
Retired from the Army,2
Retired n Teacher,2
Retiring Officer,2
Returned America,2
Returned Scholar,2
Rev Mother,2
Revetter in Ship Yard,2
Rg Dealer,2
Rice Folder,2
Riding Master 6th Dn. Active List,2
Rig Dealer,2
Rigger Sailor,2
Rigger at Works,2
Rircter Apprentice,2
Ritered Farmer,2
Rivelter,2
Rivet Heater in Ship Yard,2
Rivet Heater in Ship Yd,2
Riveter App,2
Riveter at Ships,2
Riveters Helper,2
Rivetor,2
Rivett Catch Boy,2
Rivett Heater Rivet Boy,2
Rivett Heater Unemployed,2
Rivett Heater in Ship Yard,2
Rivett Heater in Ship Yd,2
Rivetter Ships,2
Rivetter in Steel Works,2
Rivetters Holderup,2
Rivetters Holderup Ship Yard Builder,2
Rivit Heater,2
Riviterr,2
Rivitor,2
Rivvet Boy,2
Rly Labourer,2
Rly Platelayer Permant Way Dept,2
Rly Servant,2
Rly Shunter,2
Rly. Packer,2
Road Contractors Wife,2
Road Engine Driver,2
Road Labourer Surface Man,2
Road Macher,2
Road Making,2
Road Man,2
Road Servant,2
Road Stewart,2
Road Surface Labourer,2
Road and Building Contractor,2
Roap Maker,2
Roaps Worker,2
Roaver in Linnen Mill,2
Rock Salt Miner,2
Roller Gallaher's Tobacco Factory,2
Roller in Mill,2
Rom Cath Clergyman,2
Rom Catholic Deacon,2
Rom Keeper,2
Roman Cath Curate,2
Roman Cath Parish Priest,2
Roman Cath. Clegyman,2
Roman Catholic Administrator,2
Roman Catholic Bishop,2
Roman Catholic C. C.,2
Roman Catholic Clergy Man,2
Roman Catholic Clergyman C C,2
Roman Catholic Clergyman C.C.,2
Roman Catholic Curak,2
Roman Catholic Curate Priest,2
Roman Catholic Minister,2
Roman Catholick,2
Rongher in Linen Mill,2
Room Kepper,2
Roomkeepr,2
Rooms Keeper,2
Rope Carder,2
Rope Drawer,2
Rope Maker Hempdresser,2
Rope Maker Unemployed,2
Rope Making,2
Rope Manufacture,2
Rope Merchant,2
Rope Pletter,2
Rope Spiner,2
Rope Spinner in Rope Factory,2
Rope Walk,2
Rope Work Carder,2
Rope Work's Labourer,2
Rope Works Hemp,2
Rope and Twine Spinner,2
Ropemaker Retired,2
Ropemaker Unemployed,2
Ropework Foreman,2
Ropework Parcelling,2
Ropework Spinner,2
Ropeworker Polisher,2
Ropeworks Braider,2
Ropeworks Labourer,2
Ropeworks Truck,2
Rorter,2
Rost Office Annuity,2
Rouer in Spinning Mill,2
Rougher Linen,2
Rougher Linen Mill,2
Rougher Mill Workers,2
Rougher in Flax Factory,2
Rougher in Flax Mill,2
Rougher in Thread Factory,2
Roughr Mill,2
Rovening in Mill,2
Rover Flax Preparing,2
Rover Linen Factory,2
Rover in Flax Factory,2
Rover in Flax Spinning Mill,2
Rover in Linen Factory,2
Rover in Rope Work,2
Rover in Spg Mill,2
Rover of Flax,2
Rovers in Mill,2
Roving Room Worker,2
Royal Artillery Army Pensioner,2
Royal Artillery Pensioner,2
Royal Constabulary Constables Son,2
Royal Field Artillery,2
Royal I.C. Pensioner,2
Royal Irish County Pensioner,2
Royal Marine Pensioner,2
Royal Naval Pensioner Porter of Workhouse,2
Royal Navy P o 1st el,2
Royal Navy Pensioner,2
Rt Farmer,2
Rtd Farmer,2
Rtd. Pensioner,2
Rtired Farmer,2
Rual Post Man,2
Rubber Worker,2
Rubbish Carter,2
Rubican,2
Ruffer Flax,2
Ruffer in Flax Mill,2
Rug Maker,2
Rug Weaver,2
Rul Postman,2
Ruler Linen,2
Ruler Yarn,2
Ruling Room,2
Ruller in Mill,2
Rural A. Postman,2
Rural Asst Postman,2
Rural Lettr Carrier,2
Rural Portman,2
Rural Post Deliverer,2
Rural Postman P.O Service,2
Rural Postman to G. P. Office,2
Rural Postmaster,2
Rural and Postman,2
Rustic Worker,2
Rway Labourer,2
Rway Station Master,2
Ry Carpenter Employed,2
Ry Guard,2
Ry Labourer Retd,2
Ry Platelayer,2
Ry. Signalman,2
Ryganger,2
Rying Garester,2
S A Officer,2
S B Clerk,2
S Boy,2
S C and T Postoffice,2
S C and Telg,2
S Girl,2
S Makers,2
S Post Master,2
S Wife,2
S. A Officer,2
S. A. Coastguard,2
S. C and T. Post Office,2
S. C. F Telegraphist,2
S. C. and T. G. P. O,2
S. C. and Telegraphist,2
S. Postmistress,2
S. Son,2
S. Teacher,2
S. Wife,2
S.C. and T.,2
Sack Folder,2
Sack Maker in Factory,2
Sack maker,2
Saddlar,2
Saddle Tree Maker,2
Saddler Daughter,2
Saddler Maker,2
Saddler and Hardware Mct,2
Saddler and Harness Marker,2
Saddler and Trarness Maker,2
Saddlers Assistant,2
Saddlers Daughter,2
Saddlers Harness manufacturer,2
Saddlers Wife,2
Sadler Unemployed,2
Saemstress,2
Sail Maker Apprentice,2
Sailor 1st Mate,2
Sailor AB,2
Sailor Captain,2
Sailor Merchant Shop,2
Sailor Pilot,2
Sailor River,2
Sailor Service Merchant,2
Sailor not Employed,2
Sailor on Steam Ship,2
Sailor's Son,2
Sailores,2
Sailors Widow,2
Saint B School,2
Sale,2
Sales Apprentice,2
Sales Assist Drapery,2
Sales China and Glass,2
Sales Lady Millinery,2
Sales Man in Boot Shop,2
Sales Man in Cloth Store,2
Sales Managing Clerk,2
Sales Woman Boot Shop,2
Sales Woman in Drapers,2
Salesman Draperey,2
Salesman Furniture,2
Salesman Hosiery,2
Salesman House Furnishers,2
Salesman Linen Trade,2
Salesman Timber Merchants,2
Salesman at Drapery,2
Salesman in Boot Shop,2
Saleswoman Boot,2
Saleswoman China,2
Saleswoman Confectionery,2
Saleswoman Jewellery Business,2
Saleswoman Machnie,2
Saleswoman Millinery,2
Saleswoman and Milliner,2
Saleswoman in Droper Shop,2
Salewoman,2
Sallor,2
Salmon Factor,2
Salmon Fishing,2
Saloon Keeper,2
Salt Bag Maker,2
Salt Dealer,2
Salt Manufacturer,2
Salt Mercht,2
Salt Miner Salt Mines,2
Salt Miner in Salt Mines,2
Salt Mines Miner,2
Salt Pit Worker,2
Saltboiler,2
Saltmaker,2
Salvation Army Lieutenant,2
Samestreess,2
Samistress,2
Sammons Server,2
Sampers,2
Sample Maker Linen,2
Samstreess,2
Samtress,2
Sand Maker,2
Sand Pit Labourer,2
Sandlady,2
Sandman,2
Sandpit Labourer,2
Sanitary Engineer and Master Plumber,2
Sanitary Goods Agent,2
Sanitary Inspede,2
Sanitary Pipe Layer,2
Sanitary Plumber,2
Sanitery Engineer,2
Sanitory Inspector,2
Sanitory Officer,2
Santaner,2
"Sapper, Royal Engineers",2
Sarvent Domestic,2
Sarvey,2
Sath Splitter,2
Sauce Maker at Factory,2
Saucuage Maker,2
Saucuage maker in Factory,2
Saving on Interest of Money,2
Saw Clark,2
Saw Doctor,2
Saw Filer,2
Saw Mill Engineer,2
Saw Mill Owner,2
Saw Mill Worker,2
Saw Mills,2
Saw Trimmer,2
Saw maker,2
Sawer in Mill,2
Sawers Helper,2
Sawmill Machinist,2
Sawyer Employed,2
Sawyer Timber Yard,2
Sawyer at Ry Works,2
Sawyer in Mill,2
Sawyer in Steam Mills,2
Sawyer's Helper,2
Sawyer's Labourer,2
Sawyers,2
Sawyers Helper,2
Sawyers Wife,2
Sawyier,2
Sawyor,2
Saxton,2
Say Sister Domestic,2
Scabering,2
Scalar,2
Scale Maker,2
Scallers,2
Scallery Maid Servant Domestic,2
Scamstress,2
Scanner Thread,2
Scapular Maker,2
Scavenger City Council,2
Schcholar,2
Schelor,2
Schipperd,2
Schllars,2
Schlora,2
Schoaler,2
Schoars,2
Schoclar,2
Schol at School,2
Scholacter,2
Scholar Abtendery Shool,2
Scholar Ardlow N S,2
Scholar Attendend B Canving,2
Scholar Attending Child,2
Scholar Attending school,2
Scholar Belfast Queens Collage,2
Scholar Cannot read,2
Scholar Child,2
Scholar Cholars,2
Scholar Coastguard,2
Scholar Cookery,2
Scholar D,2
Scholar F. Daughter,2
Scholar Farm,2
Scholar Farm Servant,2
Scholar Farmers,2
Scholar Gen,2
Scholar Grandson,2
Scholar Half Lim Null,2
Scholar Half Timer Mill,2
Scholar In Lower Standard,2
Scholar Infant,2
Scholar Instructed at home,2
Scholar Interm,2
Scholar Linen,2
Scholar Lower Standard,2
Scholar Mendicant,2
Scholar Merchant Daughter,2
Scholar Merchants Daughter,2
Scholar Merchants Son,2
Scholar Music,2
Scholar Nil,2
Scholar No Trade,2
Scholar Not Attending School,2
Scholar Not Employed,2
Scholar Orphan,2
Scholar Private Tuition,2
Scholar R U I,2
Scholar Reading instructor at home,2
Scholar Schoolar,2
Scholar Shepherds Daughter,2
