occupationClaude,count
Washman Laundry,1
Washman in Factory,1
Washman in Linen Factory,1
Washmill Attendant in Black Works,1
Washoman,1
Washrwoman,1
Washwoman Domestic Servant,1
Washwoman Domestic Servant and Lace Worker,1
Washwoman Genl Servant,1
Washwoman Mill Worker,1
Washwoman Retired,1
Washwoman in Factory,1
Washwoman in Laundry,1
Wasker,1
Waslen Knitter,1
Wasler,1
Wasper Linen,1
Wassing and Ketting,1
Wastcoat Maker,1
Waste Carrier,1
Waste Picker in Linen Spinning Mill,1
Waste Ringer in Spinning Mill,1
Waste Sorter,1
Waster Domestic Servant,1
Waswoman,1
Watch Care Maker Master,1
Watch Cleaner,1
Watch Jeweller,1
Watch Jobber Master,1
Watch Keeper,1
Watch Maker Jobber Dealer in Drapery and Grocery Boot and Hardware,1
Watch Maker Jweller,1
Watch Maker Master,1
Watch Maker Trader and Repairer,1
Watch Maker Working,1
Watch Maker and Agent,1
Watch Maker and C,1
Watch Maker and Jeweller Master,1
Watch Maker and Jewellers,1
Watch Maker and Optican,1
Watch Maker and c,1
Watch Makere Finisher,1
Watch Makers,1
Watch Making,1
Watch Man Charge Hand Brewery,1
Watch Man at Colliery,1
Watch Man in Factory,1
Watch Man in a Spinning Mill,1
Watch Man on G.N.K.,1
Watch Man or Vessels,1
Watch Manufacture,1
Watch Material Salesman,1
Watch Repaire,1
Watch Woman,1
Watch Wright,1
Watch and Clcok Maker,1
Watch and Clock Jobber,1
Watch and Clock Repairer Unemployed,1
Watch and Clockmaker,1
Watch and Clockmaker Unemployed,1
Watch and Jewelling Salesman,1
Watch maker Jobber,1
Watch man,1
"Watch, Clock Maker",1
Watchaker,1
Watchchain Maker,1
Watcher Hm Customs,1
Watcher Hm's Customs Pensioner in Innisbilling Fusiliers,1
Watcher in Employment of Belfast Corporation,1
Watcher on Corporation,1
Watching,1
Watchmake Finisher,1
Watchmake and Jeweller,1
Watchmaker Apprent,1
Watchmaker Examiner and Repairer,1
Watchmaker General,1
Watchmaker Gobler,1
Watchmaker Hemster,1
Watchmaker Jeweller Optician,1
Watchmaker Jeweller and ?,1
Watchmaker Jeweller and Electes Plates,1
Watchmaker Jeweller and c,1
"Watchmaker Jewellery, Optician",1
Watchmaker Jewells,1
Watchmaker Jewler,1
Watchmaker Repair,1
Watchmaker Tobbing,1
Watchmaker and,1
Watchmaker and Finisher,1
Watchmaker and Iron Monger,1
Watchmaker and Jeweller Finisher,1
Watchmaker and Jeweller Manager,1
Watchmaker and Jeweller on Premises,1
Watchmaker and Jeweller's Assistant,1
Watchmaker and Jewelry,1
Watchmaker and Jewller,1
Watchmaker and Jweller,1
Watchmaker and Photographer,1
Watchmaker and Retainer,1
Watchmaker and Shopkeeper,1
Watchmaker and T?,1
Watchmaker of Jeweller,1
Watchmaker's Assistant,1
"Watchmaker, Finisher",1
"Watchmaker, General",1
"Watchmaker, Not Attending School",1
"Watchmaker, Repairer",1
"Watchmaker, and Repairer",1
"Watchmaker, finisher",1
Watchmakere and Jeweller,1
Watchmakerr Jeweller,1
Watchmakers Apprentice,1
Watchmakers Salesman,1
Watchmakers and Repairer,1
Watchmaking,1
Watchmaking Apprentice,1
Watchman At N. County Railway,1
Watchman B and Co Down Ry Co,1
Watchman Belfast Steam Shipboy,1
Watchman Bleach Works,1
Watchman Brewery,1
Watchman Customs,1
Watchman Dock,1
Watchman Domestic Servant,1
Watchman Dublin Port and Docks Board,1
Watchman Etc,1
Watchman Ex Sgt. R. I. C,1
Watchman Fram,1
Watchman G. N. R.,1
Watchman G.N.R.,1
Watchman Mill,1
Watchman Pensioner,1
Watchman Port and Docks,1
Watchman Shipyard,1
Watchman Town Council,1
Watchman at B Market,1
Watchman at Foundry,1
Watchman at Milk Factory,1
Watchman at Mill,1
Watchman at Railway,1
Watchman at Railway Station,1
Watchman for Corporation,1
Watchman for Shipping Company,1
Watchman in Bacon Store,1
Watchman in Bleach Green,1
Watchman in Boot Factory,1
Watchman in Brewery,1
Watchman in Brickfield,1
Watchman in Coal Firm,1
Watchman in Corporation,1
Watchman in Dyeing Works,1
Watchman in Dyeworks,1
Watchman in Factory,1
Watchman in Linen Factory,1
Watchman in Printing Est.,1
Watchman in Stores,1
Watchman of Ship,1
Watchman on ? Life and Penssioner 9th Land?,1
Watchman on Mine,1
Watchman on Steamer,1
Watchman's Widow,1
"Watchman, City Council",1
"Watchman, Night Drogheda Corporation",1
Wate and Maker Finisher,1
Water Bailiff and Agricultural Labourer,1
"Water Bailiff, Pensioner Ex. Sergeant R. I. C.",1
Water Bailiffe,1
Water Balilfo,1
Water Ballif,1
Water Balliff,1
Water Baltiff,1
Water Bank Clerk,1
Water Barliff,1
Water Barliff and Army Pensoner,1
Water Care Taker,1
Water Clerk Ship Agent,1
Water Clerk and Prudential Assurance Agent,1
Water Commissioner Inspector,1
Water Commissioner Store Keeper,1
Water Commissioners Labour,1
Water Commissioners Labourer,1
Water Commissioners Labourers,1
Water Dometc,1
Water Engineer,1
Water Factory Labourer In Mineral,1
Water Fluther,1
Water Inspector D.C,1
Water Inspector Plumber Master,1
Water Inspector in Belfast,1
Water Inspector in Sos,1
Water Inspector to Council Dublin,1
Water Keeper,1
Water Labourer,1
Water Linepettor Labourer,1
Water Man Corporation,1
Water Manager,1
Water Meter Inspr,1
Water Miller,1
Water Proof Mantle Ma Unemployed,1
Water Radiff,1
Water Servant,1
Water Tester,1
Water Vailiff,1
Water Waste Inspec,1
Water Waste Inspector,1
Water Weaver,1
Water Woorks Labour,1
Water Works Dublin Corporation,1
Water Works Engine Driver,1
Water Works Labourer Unemployed,1
Water Works Superannuated,1
Water and Fire Brigade Supt,1
Water in Hote,1
Water in Hotel,1
Water works Corporation,1
Wateratress,1
Waterbacliff,1
Waterbaliff,1
Waterflock I.P. Manufacturer,1
Waterford Viear of Labur,1
Waterguard Officer H M C,1
Waterguard Officer HM Customs,1
Watermaker,1
Watermaker Finisher,1
Waterman Employed in Dredger,1
Waterproof Trade,1
Waterproof Worker,1
Waterproofer,1
Waterside Labourer,1
Waterworks Contractor,1
Waterworks Manager,1
Waterworks Overseer,1
Wather Woman,1
Wathmaker,1
Wathmaker I C,1
Wathman,1
Watren Coffee Stand,1
Wattch Maker,1
Watter Bailif,1
Watter Inspector,1
Watur,1
Wavd Turner,1
Waver A Post Man,1
Waver Cabric,1
Waver Cameric,1
Waver Factory,1
Waver Flax Factory,1
Waver L,1
Waver Line,1
Waver Linen Machine,1
Waver Linen Trade,1
Waver Linen Unemployed,1
Waver Liner,1
Waver Mill,1
Waver Wolen Mill,1
Waver in Factory,1
Waver of Linnen,1
Wavier of Wool,1
Waving Factory,1
Wavor,1
Wax Chander,1
Wax Chandler's Assistant,1
Wax Refiner,1
Waxon Maker,1
Waxwork Attendant,1
Waxworks Manager,1
Way Master Corn Store,1
Way Master in Flour Mill,1
Way Winder,1
Ways Winder,1
Wd Weaver,1
We Spirit Merchant,1
We?maker,1
Weaft Winder,1
Weal Spinner,1
Weanes,1
Weaoer in Linen Mill,1
Wear Maker,1
Wear Room,1
Wear Room Assistant,1
Weare House Port,1
Weare House Worker,1
Weare Room,1
Wearehouse Embroidery,1
Wearer,1
Wearhouse Girl,1
Wearing Age,1
Wearnd Boy,1
Wearour Cotton,1
Wearroom,1
Wearroom Girl,1
Weasroom Worker,1
Weater,1
Weather in Spector,1
Weave Linen,1
Weaveing Factory,1
Weaver ? Mill,1
Weaver Agent,1
Weaver Basket,1
Weaver C Linen,1
Weaver Camberic,1
Weaver Cambric Farmer,1
Weaver Cambric and Farmer,1
Weaver Camrick,1
Weaver Carpet Factory,1
Weaver Carriage Lace Machienest,1
Weaver Catton,1
Weaver Cottan,1
Weaver Cotten Factory,1
Weaver Cotton Works,1
Weaver Ctton,1
Weaver Cutter,1
Weaver Damas,1
Weaver Damash,1
Weaver Damask Army Pensioner,1
Weaver Damesk,1
Weaver Demark,1
Weaver Domst,1
Weaver Employed,1
Weaver Factory White Linen,1
Weaver Factory in Linen,1
Weaver Ficken,1
Weaver Finisher,1
Weaver Hand Loom,1
Weaver Handloom,1
Weaver In Linen factory,1
Weaver L and W Unemployed,1
Weaver Lambric,1
Weaver Laun,1
Weaver Leams,1
Weaver Line,1
Weaver Line Factory,1
Weaver Linen Domestic,1
Weaver Linen General,1
Weaver Linen Hand Kerchief,1
Weaver Linen Housekeeper,1
Weaver Linen Winder,1
Weaver Linen and Cambric,1
Weaver Linen and Woolen Goods,1
Weaver Linen in Cotton,1
Weaver Linen in Mills,1
Weaver Linen in Spinning Mill,1
Weaver Linen in Works,1
Weaver Linener,1
Weaver Linin,1
Weaver Linn,1
Weaver Linnen and Cotton,1
Weaver Linning,1
Weaver Linnon,1
Weaver Lumon Works,1
Weaver Not Working Linen,1
Weaver Plains Linnen,1
Weaver Quer,1
Weaver S L,1
Weaver Scholar,1
Weaver Silicate,1
Weaver Silikin,1
Weaver Silke,1
Weaver Steam Loom,1
Weaver Ticken,1
Weaver Tweed,1
Weaver Unable to Work,1
Weaver Wood,1
Weaver Wool Unemployed,1
Weaver Wool and Line,1
Weaver Wool and Linnen,1
Weaver Wool and Linner,1
Weaver Woolen and Royal Irish Reserve,1
Weaver Worsted,1
Weaver and Domestic Servt,1
Weaver and Forewoman,1
Weaver and House Keeper,1
Weaver and Linen,1
Weaver and Liner,1
Weaver and Soldier,1
Weaver at Linne,1
Weaver by Tread,1
Weaver in Cloth Factory,1
Weaver in Damask Factory,1
Weaver in Factor,1
Weaver in Factory Half time other Half at School,1
Weaver in Felt Works,1
Weaver in Flax Miller,1
Weaver in Flax. Mills,1
Weaver in Jute Mills,1
Weaver in L Mill,1
Weaver in Line Factory,1
Weaver in Linen Doffer in Cinen Mill,1
Weaver in Linon Factory,1
Weaver in Mills,1
Weaver in Rope Works,1
Weaver in Silk,1
Weaver in Small Flax,1
Weaver in Spinning Factory,1
Weaver in Wool,1
Weaver in Wool Factory,1
Weaver in Wooleen D P,1
Weaver in Woollen Factory,1
Weaver in a Woollen Factory,1
Weaver linen,1
Weaver linner,1
Weaver not Working,1
Weaver of ?llon,1
Weaver of Catton,1
Weaver of Cloth,1
Weaver of Fabric Linen Dsk,1
Weaver of Linen &,1
Weaver of Linnen Yarn,1
Weaver of Silecate Cotton,1
Weaver of Union,1
Weaver of Yarn Linen,1
Weaver's Overseer,1
"Weaver, Linan",1
"Weaver, Linen Factory",1
"Weaver, of Linan",1
Weaver. Cotton,1
WeaverDamask,1
Weaverer Linen Factory,1
Weavers Assistant,1
Weavers Cotton,1
Weavers Labourer,1
Weavers Widow,1
Weavers Winder,1
Weavers in Linen Factory,1
Weavers' Clerk,1
Weavery Linen,1
Weaverytrade,1
Weavier Linen,1
Weavin in Factory,1
Weaving Agentness,1
Weaving Boys Post Boy,1
Weaving Factory Assistant,1
Weaving Factory Book Keeper,1
Weaving Factory Cord Tier,1
Weaving Factory Labour,1
Weaving Factory Manager Linen,1
Weaving Factory Manager Unemployed,1
Weaving Factory Weft Office W Factory,1
Weaving Factory Winder,1
Weaving Factory Winer,1
Weaving Manger,1
Weaving at Linen and Cotton,1
Weavingr in Linen Factory,1
Weavir,1
Weavor Linen,1
Weavour Cotton,1
Weavr of Linen,1
Weavrer,1
Weber in Factory,1
Wedner,1
Weed Cutter,1
Week Hand on Board Steamer,1
Weekley Worker,1
Weekly Income from Son,1
Weekly Labourer,1
Weever Damask,1
Weevrer Linen,1
Weft Clarke,1
Weft Clerk,1
Weft Clerk in Factory,1
Weft Wender,1
Weft Windder,1
Weft Winder Green Factory,1
Weft Winder Linen,1
Weft Winder Wool,1
Weft Winder in Factory,1
Weft Winder in Linen Mill,1
Weft Winding,1
Weft Winer,1
Weft Winner in Mill,1
Weft. Winder,1
Weftmaker,1
Weigd Master,1
Weigh Cerk,1
Weigh Clark,1
Weigh Clerk Apg Mill,1
Weigh Clerk Jute Factory,1
Weigh Master Baker Marker,1
Weigh Master Corporation,1
Weigh Master and Sanitery Officer,1
Weigh Master in ? Store Ropework. Co.,1
Weigh Master in Butter Factory,1
Weigh Master in Conn Store,1
Weigh Master of Coals,1
Weigh Master to Corporation Cork City,1
Weigh Master to Load Miller,1
Weigh Woman,1
Weighbridge Fitter,1
Weigher in Biscuit Factory,1
Weigher of Thread in Thread Factory,1
Weighing Diling Machine Boy Rope Factory,1
Weighing Flax in Fact,1
Weighing Machine Engineer,1
Weighing Machine Machanic,1
Weighing Machine Mechanic,1
Weighing Master,1
Weighing Polstres in the Market,1
Weighing Setts Linen Mill,1
Weighing Thred in Mill,1
Weighman at Iron Ore Mine,1
Weighman in Distillery,1
Weighmaster Brewery,1
Weighmaster Gasworks,1
Weighmaster Hay Market,1
Weighmaster Public Man,1
Weighmaster in Factory,1
Weighmaster in Flour Store,1
Weighmaster in Market,1
Weight Master in Corn Trade,1
Weighting Set Factory Worker,1
Weighting on Sailor Ship,1
Weigning Mst Maker Master,1
Wein and Spirit Merchant,1
Weir Worker,1
Weitres,1
Welch Magistress County,1
Welgking Machine Fitter,1
Well ?ker,1
Well Sinher,1
Well Sister,1
Wells and Ho?,1
Wellsinker and Borer,1
Welph Shop Assistant,1
Welt Winder in Flax Mill,1
Wench Man,1
Wenchman,1
Wender in Linen Factory,1
Wender in Woolen Factory,1
Were Room Giril,1
Were Room Girl,1
Were Room Worker,1
Were Worker,1
Werehouse Smoother,1
Wereroom Hand,1
Wereroom Worker,1
Wererwon Worker,1
Werrer,1
Werroom,1
Wesleyan Minister,1
West Indian Merchant,1
West Matron,1
"West Meath, Servant boy D.S",1
West Office in Factory,1
West Winder,1
Wester Bank Clerk,1
Westland Steward Land,1
Westmaker and Machinist,1
Wet House Man,1
Wet Spiner,1
Wet Spinner Linen,1
Wet Spinner in Linen Mill,1
Wet Spinner in Mill,1
Wet Spinning Master,1
Wetinary Surgeon,1
Wevar,1
Wevear Linen,1
Wever Cambre in Mill,1
Wever Cambric,1
Wever in Linen Factory,1
Wever of Damask,1
Wh Man and Surgeon,1
Whacfinger B A,1
Whair House Worker,1
Wharehouseman,1
Wharf Labourer,1
Wharfinger,1
Wharhouseman,1
Wharper in Factory,1
Whatchmaker,1
Wheel Builder,1
Wheel Cutter,1
Wheel Sight,1
Wheel Spinner,1
Wheel Wright Carriage Factory,1
Wheel Wright Unemployed,1
Wheel Wright apprentice,1
Wheel Wright at Factory,1
Wheel Wright's Wife,1
Wheel right,1
Wheel smith,1
Wheel wright,1
Wheeler Coach,1
Wheeler R. Artillery,1
Wheeler in Coach Factory,1
Wheeleright,1
Wheelor,1
Wheelright Master,1
Wheelrite,1
Wheels wright,1
Wheelwright Farmer,1
Wheelwrights Labourer,1
Wheelwrite,1
Wheet she Plesor,1
Wheller,1
Whep Waker,1
While Smith Unemployed,1
Whinny Commercial Traveller,1
Whip Maker Apprentice,1
Whip Maker Master,1
Whip Maker Retired,1
Whip Maker Unemployed,1
Whip Maker at Work,1
Whip Man,1
Whip of Hounds,1
Whipper In,1
Whipper in,1
Whis Key Merchant,1
Whiskey,1
Whiskey Broker and Agent,1
Whiskey Clerk,1
Whiskey Distiller,1
Whiskey Duty Clerk,1
Whiskey Firm Secretary,1
Whiskey Salesman,1
Whiskey Stiller,1
Whiskey Store Bottle,1
Whiskey Store Porter,1
Whiskey Stores Man,1
Whiskey Tasker,1
Whiskey Trade,1
Whiskey Wine and Tea Merchant,1
Whiskey and Wine Agent,1
Whisky Blender,1
Whisky Bottler,1
Whisky Cellarman,1
Whisky Coml Traveller,1
Whisky Distillary Laib and Waing,1
Whisky Distillery Accountant and Fancy Tobacconist,1
Whisky Firm Clerke,1
Whisky Labourer,1
Whisky Manager,1
Whisky Merchant,1
Whisky Travellr,1
Whisky Watchouse Man,1
Whisky and Porter Bottling Overseer,1
Whist Coat Maker,1
Whit Maker,1
White Cloth Worker,1
White Copper,1
White Dale Worker,1
White Lace Work,1
White Linen Folder,1
White Mechanic Smith,1
White Server,1
White Servor,1
White Sewer,1
White Shirt Worker,1
White Smith Apprentice,1
White Smith Master,1
White Smith Mechanic,1
White Smith Operative,1
White Smith Unemployed,1
White Smiths Helper,1
White Sticher,1
White Verker,1
White Work Over Seaming,1
White Work at Home,1
White Worker Vice Folder,1
White Worker Wareroom,1
White Worker in Wareroom,1
White and Black Smith,1
White smith,1
Whiteman,1
Whitener Out of Employment Cook Out of Employment,1
Whitener unemployed,1
Whitener's House,1
"Whitener, House, idle",1
Whiterus,1
Whitesmith Bellhanger,1
Whitesmith Labourer,1
Whitesmith and C and Postman,1
Whitesmith and Greensmith,1
Whiteworker,1
Whiting Clerk,1
Whitner Contractors,1
Whitner and Colourer,1
Whole O All Stationer Sample Maker,1
Whole Sale Drapery,1
Whole Sale Druggist Junior,1
Whole Sale Factory,1
Whole Sale Spirit Merchant,1
Whole Sale Tea Dealer,1
Whole Sale Wine and Tea Mcht.,1
Whole Sale Wine and Tea Merchant,1
Whole Sale Writing Paper Stationary Depart,1
Wholesal Draper Assistant,1
Wholesale ?,1
Wholesale Accountant,1
Wholesale Agent,1
Wholesale Agent Tea and Wine Merchant,1
Wholesale Bacon delph and c Trades,1
Wholesale Book Merchant Clerk,1
Wholesale Boot Merchant,1
Wholesale Boot Merchant and Agent,1
Wholesale Bottles,1
Wholesale Builders Merchant,1
Wholesale Butter and Egg Factor,1
Wholesale Buttler,1
Wholesale Chemist,1
Wholesale Chemist Clerk,1
Wholesale China Warehouse Commercial Clerk,1
Wholesale Clerk,1
Wholesale Clerk?,1
Wholesale Cloth Merchant,1
Wholesale Clothier,1
Wholesale Clothing Manufactuers,1
Wholesale Clothing Manufacturer,1
Wholesale Confectioner Ass.,1
"Wholesale Draper, Buyor",1
Wholesale Drapers Asst,1
Wholesale Drapery Agent,1
Wholesale Drapery Business,1
Wholesale Drapery Buyer,1
