occupationClaude,count
Retired Merchant Property Oner,1
Retired Merchant Seaman,1
Retired Merchant Watchmaker,1
Retired Merchant Wine,1
Retired Merchant and Farmer,1
Retired Merchent,1
Retired Mercht and Magistred,1
Retired Messenger,1
Retired Methodist Minister,1
Retired Mid Wife,1
Retired Mid Wife in Receipt of Small Pension,1
Retired Midwife,1
Retired Milesman,1
Retired Miliner,1
Retired Militaman,1
Retired Military Captain 15th East Yorkshire Regiment Landed Proprietor and Householder,1
Retired Military Captain French Army,1
Retired Military Pensioner,1
Retired Militia Officer,1
Retired Militray Officer,1
Retired Milk Dealer,1
Retired Milkwoman,1
Retired Mill Engineer,1
Retired Mill Furnisher,1
Retired Mill Owner,1
Retired Mill Worker Pensioner,1
Retired Mill Wright,1
Retired Millar,1
Retired Miller and Farmer,1
Retired Milliner Income from Friends Chiefly and Sheils Institution Stillorgan,1
Retired Millioner,1
Retired Millworker,1
Retired Miner No Occupation,1
Retired Mineral Water Packer,1
Retired Minister Moravian Church,1
Retired Minister of Co Gospal,1
Retired Mode School Teacher,1
Retired Model N Teacher,1
Retired Model Natl School Teacher,1
Retired Model School Teacher,1
Retired Mt Officer,1
Retired Municipal Officer,1
Retired Music T,1
Retired Music Teacher,1
Retired Musicians,1
Retired N I Teacher,1
Retired N T,1
Retired N Teacher and Farmer,1
Retired N Teacher and Small Farmer,1
Retired N' Teacher,1
Retired N. S. School,1
Retired N. Teacher and Farmer,1
Retired N.B. Teacher and Farmer,1
Retired N.L. Teacher,1
Retired N.School Teacher,1
Retired N.T,1
Retired N.Teacher Pensioner,1
Retired Nail Maker,1
Retired Nailer,1
Retired Nailor,1
Retired Nal Teacher,1
Retired Nal. Teacher,1
Retired Nat Teacher's Wife,1
Retired Nat. School Teacher,1
Retired Nat.Teacher,1
Retired National Schl Teacher,1
Retired National School Mistress,1
Retired National School Teacher on Pension,1
Retired National Teacher Pensioner,1
Retired National Teacher Wife,1
Retired National Teacher and Draper,1
Retired National Teacher and Farmer,1
Retired Natl S. Teacher,1
Retired Natl School Teacher on Pension,1
Retired Natl Teacher Farmer,1
Retired Natl Teacher Ord,1
Retired Natl Teacher Pensioned,1
Retired Natl Teacher and Surveyor,1
Retired Natl school Teacher,1
Retired Natl. Teacher on Pension,1
Retired Natln. Teacher,1
Retired Naval Office,1
Retired Naval Officer Paymaster Magistrate Linen Manufacturer,1
Retired Naval Pension,1
Retired Naval Sailer Seaman,1
Retired Naval Sailor,1
Retired Naval Warrant Officer,1
Retired Navy,1
Retired Net Maker,1
Retired News Paper Proprietor,1
Retired Newspaper Proprietor,1
Retired Newspaper Proprietress,1
Retired Nl. Teacher,1
Retired Nl. Teacher and Farmer,1
Retired Nl.S. Teacher,1
Retired No Occupation,1
Retired Not School Teacher,1
Retired Nurse Annuitant of the Royal Pension Fund for Nurses,1
Retired Nurse Maid Domestic,1
Retired Nurse Maternity,1
Retired Nurse Now Dairy Maid Domestic Servant,1
Retired Nurse Pensioner,1
Retired Nursetender,1
Retired O Survey Dept,1
Retired Oatmeal Miller,1
Retired Office Fram Military Gentleman,1
Retired Office J.P.,1
Retired Office Keeper,1
Retired Officer G.P.O. Cashier,1
Retired Officer Hm C.S.P.O. Farmer Owner of Property,1
Retired Officer Inland Revenue Excise Branch,1
Retired Officer Inls Revt,1
Retired Officer Landlord and Land Holder,1
Retired Officer Late ? of above,1
Retired Officer R I C,1
Retired Officer R.I.C on Pensioner,1
Retired Officer Star Board Army,1
Retired Officer and I G. and Owner of Land,1
Retired Officer of Customs,1
Retired Officer of H M Customs Exay Officer,1
Retired Officer of Ind Rev,1
Retired Officer of Ireland Revenue Excise Branch,1
Retired Officer of Irland Revenue,1
Retired Officer of the Court of Chancery,1
Retired Official Government Service,1
Retired Oister Merchant,1
Retired Optician,1
"Retired Ordinary, Domestic Servant",1
Retired Ostler,1
Retired Own House Property,1
Retired P T Teacher,1
Retired P. O. Pensioner,1
Retired P. Priest,1
Retired P.Broker,1
Retired P.O. Clerk also Chemist M P. and G B,1
Retired Paper Cutter,1
Retired Paper Maker,1
Retired Paper Ruler,1
Retired Paper Warehouseman,1
Retired Parish Clerk,1
Retired Parish Clerk in Holy Orders,1
Retired Parish Priest of Roman Catholic Church,1
Retired Park Merchant,1
Retired Pattern Maker,1
Retired Pawnbrokers Daughter,1
Retired Pay Master 5th Munster Fuss,1
Retired Pedlar Dealer in Linen,1
Retired Pens Diry Business,1
Retired Penshioner from and Irish Constabulary,1
Retired Pension Mercht,1
Retired Pensioned List. C,1
Retired Pensioner 1st Leinster Rgt,1
Retired Pensioner A.S R.I.C,1
Retired Pensioner D. U. P.,1
Retired Pensioner G.P.O,1
Retired Pensioner N A School Teacher,1
Retired Pensioner Private from Regular Army,1
Retired Pensioner R A,1
Retired Pensioner R I C,1
Retired Pensioner R.I.C.,1
Retired Pensioner Railway Official,1
Retired Pensioner Seight R.I.C. and Estate Bailiff,1
Retired Pensioner Sergeant Railway the Infantry Retired Pensioner from Postoffice Renval Postman,1
Retired Pensioner Sergt R.I.C.,1
Retired Pensioner Soldier,1
Retired Pensioner from Civil Service,1
Retired Pensioner from Givness's Brewery,1
Retired Pensioner from Prison's Service,1
Retired Pensioner from R.I.C,1
Retired Pensioner from RIC,1
Retired Pensioner from the R.I.C,1
Retired Pensioner from the R.I.Consty,1
Retired Pensioners,1
Retired Pentioner C I,1
Retired Petty Sess Clerk,1
Retired Petty Sessions Clok,1
Retired Pharmacautical Chemist,1
Retired Pianoforte Merchant,1
Retired Piansforte Tuner,1
Retired Pigdealer,1
Retired Pilots Wife,1
Retired Pincher,1
Retired Plasterer,1
Retired Platelayer,1
Retired Plonghman,1
Retired Plumber and Gas Fitter,1
Retired Police Inspecter,1
Retired Police Inspt,1
Retired Police Sergt.,1
Retired Police Supdt,1
Retired Policeman Const R.I.Con Pension,1
Retired Policeman House Agent,1
Retired Policeman Pensioner R.I.C,1
Retired Policeman R I C Sergt,1
Retired Policeman Unemployed,1
Retired Policemans Widow,1
Retired Policman Pensioner,1
Retired Poor Law Pensioner,1
Retired Poor Rate Collector,1
Retired Post Master G P O,1
Retired Postest Servant,1
Retired Posting Business,1
Retired Postman and Pensioner,1
Retired Postman on Pensioner,1
Retired Postmaster Pensioner,1
Retired Poullerer,1
Retired Pres Clergyman,1
Retired Pres. Clergyman Dividends,1
Retired Presbyterian Minister,1
Retired Presedent Queen's College Galway,1
Retired Pressmaker,1
Retired Printer Compositor Unemployed,1
Retired Printer and Stationer,1
Retired Prison Matron,1
Retired Prison Office,1
Retired Prison Service,1
Retired Prison Warder on Pension,1
Retired Private Mer.,1
Retired Private Soldier,1
Retired Private Soldier 107 Foot Regt,1
Retired Professor of Mathematics,1
Retired Professor of Music,1
Retired Provided Dlr,1
Retired Provision Merchand and Justice of the Peace for Down,1
Retired Provision Mercht,1
Retired Provision Merct,1
Retired Provison Curer,1
Retired Pt. Commissor ? Pensioner,1
Retired Pte Soldier,1
Retired Pubelican,1
Retired Publican Grocer,1
Retired Publican and Commission Agent,1
Retired Publican and Grocer,1
Retired Publican's Wife,1
Retired Publicaness,1
Retired Qr Master,1
Retired Quarry Labourer,1
Retired Quarryman,1
Retired Quarter Master,1
Retired Quarter Master Artillery Militia,1
Retired Quarter Master Sergeant 6th Enniskilleny Dragoress,1
Retired Quartermaster Royal Artillery,1
Retired Quartermaster Waterford Artillery,1
Retired Qucerter master Royal artillery,1
Retired Query Owner,1
Retired Quilter,1
Retired R I C,1
Retired R I C H C,1
Retired R I C Man,1
Retired R I C Sergeant,1
Retired R I Constabulary,1
Retired R I Constabulary Man,1
Retired R I Constabulary Sergeant,1
Retired R I. C Sergt,1
Retired R I.C. H Const,1
Retired R J Constabulary Pensioner and Farmer,1
Retired R N Office,1
Retired R. C. Glergyman,1
Retired R. I. C Sergeant,1
Retired R. I. C. Pensioner,1
Retired R. I. C. Sergeant,1
Retired R. Navey,1
Retired R.I. Constaby,1
Retired R.I.C Constabulary,1
Retired R.I.C Man,1
Retired R.I.C Timekeeper,1
"Retired R.I.C, Pensioner",1
Retired R.I.C.,1
Retired R.I.C. Man,1
Retired R.I.C. Sergt,1
Retired RIC Bergcapt,1
Retired Rail W Ganger,1
Retired Railor,1
Retired Railway Artisan,1
Retired Railway Clerk Income from Land and C,1
Retired Railway Engineering Town Counselor,1
Retired Railway General,1
Retired Railway Inspector,1
Retired Railway Laboure,1
Retired Railway Man Porter,1
Retired Railway Manager,1
Retired Railway Milesman,1
Retired Railway Official,1
Retired Railway Police,1
Retired Railway Servant Labourer,1
Retired Railway Servt,1
Retired Railway Smith,1
Retired Railway Stationmaster,1
Retired Railway Stoker,1
Retired Railway Storekeeper,1
Retired Railway Supt,1
Retired Railway Watchman,1
Retired Railway Workers,1
Retired Railwayman,1
Retired Raily Ganger,1
Retired Rangesetter,1
Retired Reader,1
Retired Rector,1
Retired Rector Capt,1
Retired Rector of I C,1
Retired Rector of Parish Church of Ireland,1
Retired Reeler,1
Retired Reeler in Yarn Mill,1
Retired Reeling Master Flax Spinning Mill,1
Retired Registration Agent,1
Retired Rel. Constabulary,1
Retired Relative,1
Retired Reliving Officer,1
Retired Rent Warner,1
Retired Resdt. Magistrate,1
Retired Resident Magistrate,1
Retired Restaurant Draper,1
Retired Restaurant Keeper,1
Retired Ret Chaplain to the Forces,1
Retired Rev Admiral,1
Retired Rg Clerk,1
Retired Ril Sergt,1
Retired River Pilot,1
Retired Rlot Pensioner,1
Retired Rly Manager,1
Retired Rly Official,1
Retired Rly Plate Layor,1
Retired Rly Porter,1
Retired Rly Station Master,1
Retired Road Superintendent,1
Retired Roman Catholic Curate,1
Retired Roman Catholic Priest,1
Retired Rope Maker,1
Retired Rway Offe,1
Retired Ry Ganger,1
Retired Ry Guard,1
Retired Ry Servant Milesman,1
Retired Ry Station Master,1
Retired Ry. Officer,1
Retired S Officer Coast Man,1
Retired S. Teacher,1
Retired Saddler and Farmer,1
Retired Safe Maker,1
Retired Saffolk Reg 2,1
Retired Sail Maker,1
Retired Sailmaker,1
Retired Sailor Caretaker I and I ?,1
Retired Sailor Farmer,1
Retired Sales Woman,1
Retired Sales Woman Millinery,1
Retired Sand Merchant,1
Retired Sanitary Inspector,1
Retired Sawyer,1
Retired Sc Reader,1
Retired Sch. Master,1
Retired Scholar,1
Retired Scholar Labourer,1
Retired School Inspector,1
Retired School M,1
Retired School Teacher Farmer,1
Retired School Teacher Goverment Pensioner,1
Retired School Teacher Pensioner,1
Retired School Teacher and Farmer,1
Retired School Teacher with Small Annuity from Bond of Erasmus Smith and Interest of a small sum of money in Post Office,1
Retired Schoolmst. Annut,1
Retired Schooteacher,1
Retired Scotch Police Officer,1
Retired Sea Captain at Present a Publican,1
Retired Sea Captn,1
Retired Sea Farming M E,1
Retired Seamsterss,1
"Retired Second Master of Erasmus Smith Grammae School Galway School Annuity, Dividends, Interest on Money",1
Retired Secratary,1
Retired Secre of Customs,1
Retired Secretary Belfast Horbour ?,1
Retired Secretary of County Council,1
Retired Secty. Steam Ship Co,1
Retired Secy R K,1
Retired Segt R I C,1
Retired Segt of R I Constabulary on Pension,1
Retired Segt. D. M. Police,1
Retired Segt. R.I.C,1
Retired Sellng Agent,1
Retired Senior Clerk Indian Office London,1
Retired Ser Domestic,1
Retired Ser R I C,1
Retired Sergant R.I.C,1
Retired Sergants Wife,1
Retired Sergeant From R I Constabulary,1
Retired Sergeant Major Royal Artillery,1
Retired Sergeant R I C,1
Retired Sergeant R I Consty,1
Retired Sergeant R. I. C.,1
Retired Sergeant R.I. Consty. Farmer,1
Retired Sergeant Royal Irish Constabulary,1
Retired Sergeant from R.I. Constabulary,1
Retired Sergeant of R.I.C. Now Farmer,1
Retired Sergeant of Royal Irish Constabulary,1
Retired Sergeant. R. I. C,1
Retired Sergeant.R.I.C,1
Retired Sergent Infanty,1
Retired Sergent R C,1
Retired Sergent R.I. Constabulary,1
Retired Sergt Army,1
Retired Sergt D M Police,1
Retired Sergt Major Royal Artillery,1
Retired Sergt R I C Superannuated,1
Retired Sergt R I C and Publican,1
Retired Sergt R I Constaby and Estate Bailiff,1
Retired Sergt R. I. C,1
Retired Sergt R. I. C and Clerk,1
Retired Sergt R. I. C and Farmer,1
Retired Sergt R.H,1
Retired Sergt R.I. Const,1
Retired Sergt R.I. Constabulary,1
Retired Sergt R.I.C Superanuated Also Civil Bill Office,1
Retired Sergt R.I.Consty,1
Retired Sergt RIC and Farmer,1
Retired Sergt from R.I.C Now Sub Postmaster,1
Retired Sergt from R.I.C.,1
Retired Sergt of R I Consty,1
Retired Sergt on Pensioner from R.I.C Ship Inspros,1
Retired Sergt. R I C,1
Retired Sergt. R I.C.,1
Retired Sergt. R. I. C,1
Retired Sergt. R. I. C.,1
Retired Sergt. R.I.C.,1
Retired Sert R.I.C,1
Retired Servant Cook,1
Retired Servant Dome,1
Retired Servant Domest,1
Retired Servant Genl,1
Retired Servant from America,1
Retired Servants,1
Retired Serveant,1
Retired Servent,1
Retired Servint,1
Retired Servrt,1
Retired Servt Colmel,1
Retired Servt R I C Clerk and Store Keeper,1
Retired Servt. R. I. C. and Vintner,1
Retired Sevant,1
Retired Sewad Muslin Manufacturer,1
Retired Sextonest,1
Retired Sgt R.I.C,1
Retired Sgt Ril,1
Retired Shareholder,1
Retired Shepard,1
Retired Shephard,1
Retired Ship Builder,1
Retired Ship Capt,1
Retired Ship Smith,1
Retired Shipherd,1
Retired Shipper,1
Retired Shipping Agent,1
Retired Shirt Manufacturer,1
Retired Shoe Merchant,1
Retired Shoemaker and Farmer,1
Retired Shoemaking,1
Retired Shop Grocer,1
Retired Shop Keeper Wife,1
Retired Shop Keepr,1
Retired Shop Man,1
Retired Shop Master,1
Retired ShopKeeper,1
Retired Shopkeep,1
Retired Shopman,1
Retired Signal Man on G.N.RY.,1
Retired Silk Mercer,1
Retired Silver Miner's Wife,1
Retired Sit Keeper,1
Retired Slutter,1
Retired Small Farmer,1
Retired Small Grocer,1
Retired Smeamstress,1
Retired Smith and Farmer,1
Retired Soap Merchant,1
Retired Soddler,1
Retired Soldier 2nd Connaughter Ranger,1
Retired Soldier 55th Foot,1
Retired Soldier 61 Regiment,1
Retired Soldier 99th Foot,1
Retired Soldier Army Pensioner,1
Retired Soldier From 18th R Irish,1
Retired Soldier Kings Own Reg,1
Retired Soldier Labourer General,1
Retired Soldier Pensioner,1
Retired Soldier Royal Artillery,1
Retired Soldier Unemployed,1
Retired Soliciters Assistant,1
Retired Solicitor Income From Land House Dividends Etc,1
Retired Solicitor M.A.,1
Retired Solicitors Clerk,1
Retired Solictor,1
Retired Solieitor and Farmer,1
Retired Sop Keeper,1
Retired Sorting Clerk G P C,1
Retired South America Merchant,1
Retired Special Receiving Officer of Inland Revenue Derive Income from Land and Interest on Money,1
Retired Spinner Linen Mill,1
Retired Spinner Yarn,1
Retired Spinning Mill Manager,1
Retired Spirit Retailer,1
Retired Srgt R.I.C,1
Retired St Coll Assistant Farm D. L. J. P.,1
Retired St Colonel Army Pay Dept,1
Retired St Rupes,1
Retired Stable Groom,1
Retired Stack Broker Gentleman,1
Retired Staff and Domestic,1
Retired Station Manager,1
Retired Station Officer H.M. Coastguard,1
Retired Station Officer of Coast Guard,1
Retired Stationer and Printer,1
Retired Stationer and Solicitor's Managing Clerk,1
Retired Stationery Engine Driver,1
Retired Stationmaster,1
Retired Stead Master of Model School,1
Retired Steam Engineer,1
Retired Steam Ship Manager,1
Retired Steamling Owner,1
Retired Sten Sergeant From Mat Police,1
Retired Steward and Gardener,1
Retired Stitcher,1
Retired Stockbroker,1
Retired Stoke,1
Retired Stoker B N,1
Retired Stoker in Gas Works,1
Retired Store Keeper,1
Retired Straw Hat Maker,1
Retired Street Singer,1
Retired Street Sweeper,1
Retired Student,1
Retired Stward,1
Retired Sub Land Stewart,1
Retired Sub P. M,1
Retired Sub Post Master,1
Retired Sub Postmaster,1
Retired Sub Postmistress,1
Retired Sub Postms,1
Retired Sugar Refiner,1
Retired Summon Server,1
Retired Superentandent,1
"Retired Superior Officer, R.I.C.A.B.T.C.D. Income Chiefly from Land J.P. for Co Fermanagh",1
Retired Supervisor Inland Revenue,1
Retired Supervisor Ireland Revenue,1
Retired Supervisor Ireland Revenue 1st Class Superannuated,1
Retired Suport Merchant,1
Retired Supr Ina Rev,1
Retired Supt Assuranc,1
Retired Supt J P O,1
Retired Supt Pensioner ?,1
Retired Supt of B.F Brigade,1
Retired Supt of Telegraph India,1
Retired Surface Labourer,1
Retired Surface Man,1
Retired Surfaceman,1
Retired Surgaon Major,1
Retired Surgeant R.I.Constabulary,1
Retired Surgent R I C and Sugar Agent,1
Retired Surgeon,1
Retired Surgeon Army M? Departnt,1
Retired Surgeon General N M S J P Co Cork,1
Retired Surgeon M. R. C. S. I,1
Retired Surgeon Major A M D,1
Retired Surgerer,1
Retired Surgical Nurse,1
Retired Surgon,1
Retired Surveyor,1
Retired Surveyor Civil Service Brand of Works,1
Retired Surveyor Customs,1
Retired Surveyor Office of Works,1
Retired Surveyor Royal Engineer Department,1
Retired Surveyor of Customs,1
Retired Surveyor of Income Tax,1
Retired Surveyor of Taser Master of Arts. Present Occupation Agricultural Farmer,1
Retired Sweep,1
Retired T,1
Retired Tailor Master,1
Retired Tailor and Farmers,1
Retired Tailor and Small Farmer,1
Retired Tatcher,1
Retired Tea Agent,1
Retired Tea Merchants wife,1
Retired Tea Traveller,1
Retired Teacher Church Edn School,1
Retired Teacher Clerk of Church Gas Collector House Agent and c,1
Retired Teacher Mathemahest,1
Retired Teacher Music,1
Retired Teacher N Board,1
Retired Teacher N. Education,1
Retired Teacher Nat Board,1
Retired Teacher National Board,1
Retired Teacher National School,1
Retired Teacher Nl. School,1
Retired Teacher Now Family Grocer,1
Retired Teacher Pension from France,1
Retired Teacher Postmaster and Gorcer,1
Retired Teacher Temporar,1
Retired Teacher and Farmer Now,1
Retired Teacher and Organist Private Means from Property and Investments,1
Retired Teacher and Servicener,1
Retired Teacher and Shop Keeper,1
Retired Teacher not School,1
Retired Teacher now Rate Collector,1
Retired Teacher of Ladys Colligate School,1
Retired Teacher of Music,1
Retired Teacher of School,1
Retired Teacher on Pension,1
Retired Teacher's Widow,1
Retired Teatcher,1
Retired Telegraph See Farmer Small,1
Retired Theatrical Manager,1
Retired Thread Dyer,1
Retired Tieman,1
Retired Timber,1
Retired Time Keeper,1
Retired Timlist Merchant,1
Retired Tin Smith,1
Retired Tobacco Manfr,1
Retired Tobocconist,1
Retired Town Clerk,1
Retired Town Clerk Gentleman,1
Retired Trademan,1
Retired Trader House Agent,1
Retired Traders,1
Retired Tradesman Harness Maker,1
Retired Transfer Officer Bk of Ireland,1
Retired Traveller Woolen,1
Retired Treabury Officer,1
Retired Tuler,1
Retired Turf Dealer and Lodging House Keeper,1
Retired Umbrella Maker,1
Retired Under Sheriff,1
Retired Union Member,1
Retired Union Officer,1
Retired Union Porter,1
Retired Union Workhouse Messenger,1
Retired Unitarian Minister,1
Retired Upholsterer,1
Retired Valuation Service,1
Retired Valuator,1
Retired Valuator J.P.Co Louth Private,1
Retired Vanman,1
Retired Ventner,1
Retired Veterinary Surgion,1
Retired Victuallr,1
Retired Vinter,1
Retired Vintner and Grocer,1
Retired Vitcular,1
Retired Vritular,1
Retired W. House Officer,1
Retired W. Office,1
"Retired W. Officer, R. N.",1
Retired W.H Matron,1
Retired W.O.H.M. Army,1
Retired Waiter Domestic Servt,1
Retired Warehouse Man,1
Retired Warehouse Manager,1
Retired Warrant Office,1
Retired Warrant Officer His. M.S. Ordinance Dept.,1
Retired Warrant Officer R.N,1
Retired Warrant Officer and Artillery,1
Retired Washer,1
Retired Washerwoman,1
Retired Waslerwoman,1
Retired Watchman,1
Retired Wealer,1
Retired Weaver Cambric,1
Retired Weaver Linen Mill,1
Retired Weaver of Linen,1
Retired Whiskey Traveller,1
Retired White Smith,1
Retired Wholesale Draper,1
Retired Wife of Pentioner,1
Retired Wife of Slater,1
Retired Winder,1
Retired Winder in a Linen Factory,1
Retired Wine Merct,1
Retired Wine Porter,1
Retired Wire and Spirit Merchant,1
Retired Wk House Metron,1
Retired Woolen Manufacturer,1
Retired Wooling,1
Retired Woollen Manufr,1
Retired Woollen Merchant,1
Retired Woollen Weaver,1
Retired Work M,1
Retired Work Mestress,1
Retired Worker Mariner,1
Retired Workhouse Master Super Annuated,1
Retired Workhouse Porter,1
Retired Workhouse Porter and Shop Keeper,1
Retired Workmistress of National School,1
Retired Wt Officer Asl,1
Retired Yacht Captain,1
Retired Yachtsman,1
Retired Yarn Merchant,1
Retired Yarn Worker Linen,1
Retired Zoll Collector,1
Retired a Farmer,1
Retired acting Inspector of the D.M.Police,1
Retired agr Labourer,1
Retired and Business,1
Retired and Official,1
Retired and Seamstress,1
Retired and Shoemaker,1
Retired and Shopkeeper,1
Retired and Teacher,1
Retired and Tham,1
Retired and Woollen Draper,1
Retired army Captain,1
Retired at Inspr army School,1
Retired baker,1
Retired carman Landlord,1
Retired catirer,1
Retired cook Gentleman,1
Retired fm. Irish Sight Ser.,1
Retired for Labourer,1
Retired from ?,1
Retired from American Army,1
Retired from Any Work,1
Retired from Bank,1
Retired from Buisness,1
Retired from Busines,1
Retired from Business Merchant,1
Retired from Business No Occupation,1
Retired from Business Sales Master,1
Retired from Bussiness,1
Retired from Canadian Police,1
Retired from China Trade,1
Retired from Civil Service Commission ?,1
Retired from Constabulary,1
Retired from Farm Business,1
Retired from Indian Gov. Tel. Dept,1
Retired from Labour,1
Retired from Linen D?,1
Retired from O and C Business,1
Retired from Office Under U. D. Council,1
Retired from Post Office,1
Retired from Prison Service,1
Retired from Prison Servicer on Pension and also Farmer,1
Retired from R E on Salvon Army,1
Retired from R. I. Constabulary,1
Retired from R.I.C,1
Retired from R.I.C Pensioner,1
Retired from School,1
Retired from Sea,1
Retired from Seed Business,1
Retired from Service,1
Retired from Shop Business,1
Retired from U. States,1
Retired from tailoring business,1
Retired from the Saddlery Business,1
Retired grocer,1
Retired land agent,1
Retired military officer,1
Retired of ?,1
Retired of Money,1
Retired officer H M Customs,1
Retired on Anuity,1
Retired on Interest of Money,1
Retired on Intrest of Money,1
Retired on Minister Widow's Fund,1
Retired on Money,1
Retired on Pension,1
Retired on Pension List and Inspector from D.M.P.,1
Retired on Pension from G P O London,1
Retired on Pensioner R.I.C,1
Retired school Teacher,1
Retired sergt. R.I.C,1
Retired ship Chandler,1
Retired shop keeper,1
Retired tailor,1
Retired wire Merchant,1
"Retired, Agricultural, Labourer",1
"Retired, Bookbinder",1
"Retired, Brewer and Linen Merchant",1
"Retired, Civil Engineer",1
"Retired, Dressmaker",1
"Retired, Farmer",1
"Retired, Grocer and Wine Merchant",1
"Retired, Indian Civil Service",1
"Retired, Lady",1
"Retired, Licet. Colonel Royal Artill J.P",1
"Retired, Lieut: Ryl Enger",1
"Retired, Pensioner of 104 Regt",1
"Retired, R.I.C",1
"Retired, School, Teacher",1
Retired. Living on Property,1
Retired. Seamstress,1
Retired. Serg IP. Queens Mayer in the Army,1
Retireder Farmer,1
Retireed Farmer,1
Retireed Officer Army,1
Retireed Servant,1
Retirend Farmer,1
Retirer Army Man Infantry,1
Retirer Baker,1
Retires Farmer,1
Retires Shopkeeper,1
Retiret,1
Retiried Soldier and Caretaker in Office,1
Retiring Surgeon,1
Retirt Seller,1
Retoucher Artist,1
Retoucher Photographer,1
Retoucher Photographic,1
Retoucher Unemployed,1
Retrd Medl Practnr I.S.A Land,1
Retrd Prison Warden,1
Retrd Stationer,1
Retred Clerk,1
Retred I.P. Commercial,1
Retred Linen Weaver,1
Retred School Master,1
Retred Servant,1
Retried,1
Retried Bootmaker,1
Retried Commercial Food Staff Traveler,1
Retried Draper,1
Retried Farmer No Occupation,1
Retried Farmer Widow,1
Retried Farmers Wife,1
Retried Gentleman,1
Retried Labourer on Pensioner Brevey,1
Retried Maid Domestic Servant,1
Retried Pawnbroker's Asst,1
Retried Plasterer,1
Retried Postman,1
Retried Principal Clerk H M Custom,1
Retried Publican,1
Retried Seaman,1
Retried Weaver,1
Retriew Farmer,1
Retrigerating Engineer,1
Retter Rope Works,1
