occupationClaude,count
Carpenter Appt,1
Carpenter Apr,1
Carpenter Aprentic,1
Carpenter Artisan,1
Carpenter Assist,1
Carpenter Assit,1
Carpenter Asylum,1
Carpenter Attdt,1
Carpenter Board of Works,1
Carpenter Body Maker and Wheeler,1
Carpenter Boimaker,1
Carpenter Builder's foreman,1
Carpenter Business,1
Carpenter C,1
Carpenter C Joiner,1
Carpenter Charg Merchant,1
Carpenter Coach,1
Carpenter Coast Guard,1
Carpenter Coast Guards,1
Carpenter Crack Builder,1
Carpenter Crewrs,1
Carpenter D Farmer,1
Carpenter De Serv,1
Carpenter Do Servt,1
Carpenter Domestic Sert,1
Carpenter Domestic Servt,1
Carpenter Empd,1
Carpenter Employed and Farmer,1
Carpenter Employer,1
Carpenter Employing,1
Carpenter Enployed,1
Carpenter Etc,1
Carpenter Factory Linen,1
Carpenter Factory Worker,1
Carpenter Farmer and Post Master,1
Carpenter Farmer and Publican,1
Carpenter G. S. Rwy Employed,1
Carpenter Gen.,1
Carpenter Helper,1
Carpenter Houe,1
Carpenter House Emply,1
Carpenter House Joiner,1
Carpenter Houses,1
Carpenter Imp,1
Carpenter Improver,1
Carpenter Instructor,1
Carpenter J Coulter Master,1
Carpenter Jadle,1
Carpenter Joiner Unemployed,1
Carpenter Joinery,1
Carpenter Joman,1
Carpenter Journey,1
Carpenter Journey man,1
Carpenter Journeys,1
Carpenter Joyner,1
Carpenter Jr,1
Carpenter Jr Man,1
Carpenter Jr. Owner,1
Carpenter Jr. Postman,1
Carpenter Larbourer,1
Carpenter Lightship,1
Carpenter Lodging House Keeper,1
Carpenter M Strike,1
Carpenter Mach,1
Carpenter Machinest,1
Carpenter Machinist,1
Carpenter Making Gates,1
Carpenter Manager Aged,1
Carpenter Mast,1
Carpenter Master Builder and Contractor,1
Carpenter Master Builders Foreman,1
Carpenter Master Farmer,1
Carpenter Master Foreman of Works,1
Carpenter Master House,1
Carpenter Master Joiner,1
Carpenter Master Unemployed,1
Carpenter Master and Publican,1
Carpenter Master and Shepherd,1
Carpenter Master in Paper Mill,1
Carpenter Motr,1
Carpenter No Employment at Present,1
Carpenter Not Working,1
Carpenter Notemployed,1
Carpenter O Strike,1
Carpenter OB,1
Carpenter On Strke,1
Carpenter Out Work,1
Carpenter Out of Empoyment,1
Carpenter Out of Work,1
Carpenter Out on Strike,1
Carpenter P B Server,1
Carpenter Pensioner Infantry,1
Carpenter Pensioner army,1
Carpenter Pharsmaker,1
Carpenter Prentea,1
Carpenter Prentice,1
Carpenter Privte,1
Carpenter R Farmer,1
Carpenter Shipyard,1
Carpenter Shop,1
Carpenter Shop Keeper,1
Carpenter Son Master,1
Carpenter Strick,1
Carpenter Strike,1
Carpenter Town Commissioner,1
Carpenter Tradsman,1
Carpenter Traid,1
Carpenter Unemp,1
Carpenter Unempl,1
Carpenter Unempl at Home,1
Carpenter Unempld,1
Carpenter Unemploy,1
Carpenter Unemployee,1
Carpenter Unemployer,1
Carpenter Unemply,1
Carpenter Unemplyd,1
Carpenter Unemplyed,1
Carpenter Unimployed,1
Carpenter Waggon Builder,1
Carpenter Warder Hill Male Prison,1
Carpenter Working in Town,1
Carpenter Working with Father,1
Carpenter an Gas,1
Carpenter an Joiner,1
Carpenter an Strike,1
Carpenter and,1
Carpenter and Agricultural Labourer,1
Carpenter and Army Pensioner,1
Carpenter and Asylum Attendant,1
Carpenter and Black Smith,1
Carpenter and Boat Builder,1
Carpenter and Box Maker Master,1
Carpenter and Builder Publican,1
Carpenter and Builder Semi Employed,1
Carpenter and Builder and Farmer,1
Carpenter and Builders Foreman,1
Carpenter and Caretaker,1
Carpenter and Carier,1
Carpenter and Civil Bill Officer,1
Carpenter and Coach Bulder,1
Carpenter and Cycle Agent,1
Carpenter and Cycle Fitter,1
Carpenter and Dress Maker Master,1
Carpenter and Farm,1
Carpenter and Farmer's Wife,1
Carpenter and Farmers Son,1
Carpenter and Farming,1
Carpenter and Foreman of all Machanics in Building Trade ? Machinery and Etc,1
Carpenter and Gate Keeper,1
Carpenter and General Mechanic,1
Carpenter and Hotel Keeper,1
Carpenter and House Joiner,1
Carpenter and Insurance Agent,1
Carpenter and Joiner Apprentice,1
Carpenter and Joiner Employed,1
Carpenter and Joiner J,1
Carpenter and Joiner Unemployed,1
Carpenter and Joiner and Farmer,1
Carpenter and Joiner and General Foreman,1
Carpenter and Joiner at Works,1
Carpenter and Joiner on Stike,1
Carpenter and Joiner with Farm,1
Carpenter and Joins,1
Carpenter and Masion,1
Carpenter and Metal Caster,1
Carpenter and Pump Corer,1
Carpenter and Railway Carriage Builder,1
Carpenter and Refreshment House Keeper,1
Carpenter and Shopkeep,1
Carpenter and Small Farmer,1
Carpenter and So,1
Carpenter and Steward,1
Carpenter and Sub P M Master,1
Carpenter and Sub PM Master,1
Carpenter and Tainer,1
Carpenter and Undertake,1
Carpenter and Unemployed,1
Carpenter and Visitor,1
Carpenter and Wheel Right,1
Carpenter and Wheel Wright,1
Carpenter apprentice,1
Carpenter at Biscuite Factory,1
Carpenter at G S and W R,1
Carpenter at Mill,1
Carpenter at Sea,1
Carpenter at Work,1
Carpenter coach ?,1
Carpenter for Grand Dual Co,1
Carpenter in Bakery,1
Carpenter in Goobodies,1
Carpenter in Iron Works,1
Carpenter in Linen Worker,1
Carpenter in Mill,1
Carpenter in Ship Yard,1
Carpenter in Work,1
Carpenter in a Factory,1
Carpenter labourer,1
Carpenter masters,1
Carpenter of Farm,1
Carpenter of Strike,1
Carpenter on ?,1
Carpenter on Joiner on Strike,1
Carpenter on Sprite,1
Carpenter on Sticker,1
Carpenter on Store,1
Carpenter on Strike Unemployed,1
Carpenter on Striks Unemployed,1
Carpenter on Struck,1
Carpenter on strike,1
Carpenter or Farmer,1
Carpenter out empt,1
Carpenter out of Employement,1
Carpenter out of Employt,1
Carpenter out of Work,1
Carpenter out of Works,1
Carpenter to Trade Solving time,1
Carpenter unempd,1
Carpenter wife,1
Carpenter's App,1
Carpenter's Appence,1
Carpenter's Apperentice,1
Carpenter's Appr,1
Carpenter's Apprenter,1
Carpenter's Apprentic,1
Carpenter's Appretince,1
Carpenter's Apprintess,1
Carpenter's Apptce,1
Carpenter's Attendant,1
Carpenter's Crew R N,1
Carpenter's Daug,1
Carpenter's Laborer,1
Carpenter's Labour,1
Carpenter's Mother,1
Carpenter's Son Scholar,1
Carpenter's Widow,1
Carpenter's apprentice,1
"Carpenter, Apprentice",1
"Carpenter, Assistant",1
"Carpenter, Coach Br Engine Fitter Stone Miner Manager of Crane Builder and c Unemployed",1
"Carpenter, Coil. Des Pensioner",1
"Carpenter, Mason, Painter",1
"Carpenter, Not Attending School",1
Carpenter. Learner,1
Carpenter: Coast Guard R N,1
Carpenter=Joiner,1
CarpenterHouse,1
Carpentere,1
Carpentern,1
Carpenters App,1
Carpenters Apprents,1
Carpenters Aprentis,1
Carpenters Assist,1
Carpenters Child,1
Carpenters Dr.,1
Carpenters Farm,1
Carpenters Farmer,1
Carpenters Joiner,1
Carpenters Labourer Unemployed,1
Carpenters Labourer and Ex R.I.C:,1
Carpenters Machineman,1
Carpenters Master,1
Carpenters Mother,1
Carpenters Shop,1
Carpenters W,1
Carpenters assistant,1
Carpenters' Apprentice,1
Carpentery,1
Carpentery Instructor,1
Carpenther Farmer,1
Carpenthers,1
Carpentier,1
Carpentiner and Shop Keeper,1
Carpentioner,1
Carpentir,1
Carpentir Master,1
Carpentor Master,1
Carpentor Unempoyed,1
Carpentor Wife,1
Carpentor and Apprentice,1
Carpentor and Contructor,1
Carpentrs Wife,1
Carpentter,1
Carper,1
Carperinter,1
Carpernter House,1
Carpernter Master,1
Carpernter and Farmer,1
Carperter,1
Carpester Artegan,1
Carpet Beater,1
Carpet Binder,1
Carpet Factor Worker,1
Carpet Factory Porter,1
Carpet Factory Worker,1
Carpet Merchant,1
Carpet Messenger,1
Carpet Plumer,1
Carpet Sawer,1
Carpet Server,1
Carpet Stock Keeper,1
Carpet Warehouse Shop Man,1
Carpet Water and Dyer,1
Carpet Weaver Unemployed,1
Carpet Weaver and Naval English Pensioner,1
Carpet Weavery,1
Carpet Wool Weaver,1
Carpet and Furniture Merchant,1
Carpet maker,1
Carpet plainer,1
Carpet weaver,1
Carpet weaver Wool,1
Carpet weaver in Factory,1
Carpet wool weaver,1
Carpetender,1
Carpetener,1
Carpeter Unemployed,1
Carpeter's Mother,1
Carpeteral Aduration,1
Carpetmaker,1
Carphenter,1
Carpinenter,1
Carpinter Apprantice,1
Carpinter Apprentice,1
Carpinter Daughter,1
Carpinter Employed,1
Carpinter Unemployed,1
Carpinter Uneployed,1
Carpinter and Merchant,1
Carpinter on Strike,1
Carpinters Apprentice,1
Carpinters Wife,1
Carpirter Unemployed,1
Carpit Planner,1
Carpitener,1
Carpnter Apprentice,1
Carpnter and Joiner,1
Carponenter Apprentice,1
Carponenter General,1
Carponenter Master,1
Carporal 12 yd Battery R.F.A,1
Carporal R.F.A,1
Carporal Soldier R Dubfus,1
Carporation Clerk,1
Carporation Labouer,1
Carporation Messenger,1
Carporerter. General,1
Carportation Labourer,1
Carprinter,1
Carprnter,1
Carpt Layer,1
Carpt Loom,1
Carpt and Builder,1
Carpt and Joiner,1
Carpt and Shop Keeper,1
Carpt in the Wicklow,1
Carptarn,1
Carptener Tradesman,1
Carpteners Helper,1
Carptenor,1
Carptenr,1
Carptenter Unemployed,1
Carptenter and Joiner,1
Carpter Farmer,1
Carpter and Master,1
Carptietur,1
Carptinter on Strike,1
Carptner Apprentice,1
Carptr and Contractor,1
Carptr and Joiner,1
Carpwenter,1
Carpwenter Master,1
Carr Man,1
Carr Owener,1
Carr Propretor,1
Carr?age Tunner,1
Carrage Driver,1
Carrage Examiner,1
Carrage Maker,1
Carrage Painter at Works,1
Carrage Smith in Factory,1
Carrage Trimmer,1
Carrage Worker,1
Carrage Zice Man,1
Carrago Builder,1
Carraiage Driver,1
Carraige Rintel,1
Carrey Smith,1
Carriag Builders Apprentice,1
Carriag Trunnur,1
Carriage Blar Appren,1
Carriage Blar Master,1
Carriage Broker,1
Carriage Builder G.S.W.R,1
Carriage Builder Master,1
Carriage Builder Unemployed,1
Carriage Builder Works Manager,1
Carriage Builder and Undertaker Master,1
Carriage Builder in Works,1
Carriage Builders Viceman,1
Carriage Builer,1
Carriage Contractor,1
Carriage Decorators,1
Carriage Duildda,1
Carriage Examine on Railway,1
Carriage Examiner on G N Railway,1
Carriage Fireman,1
Carriage Fitter Railway,1
Carriage Fitter idle,1
Carriage Fitter in Works,1
Carriage Groom,1
Carriage Groom Domestic Servant,1
Carriage Inspecter on Railway,1
Carriage Inspector,1
Carriage Labourer,1
Carriage Lace Maker,1
Carriage Painter at Railway,1
Carriage Porter,1
Carriage Proprietor,1
Carriage Pumicer,1
Carriage Smyth,1
Carriage Trainner at Works,1
Carriage Tremmier,1
Carriage Trimming Manufacturer,1
Carriage and Car Proprietor and Mail Contractor,1
Carriage and Wagon Examier,1
Carriage fitter,1
Carriages Builders,1
Carriagesmith,1
Carriagh Groom,1
Carriars yard man,1
Carrick,1
Carrickmacross Lace Worker,1
Carrickmacross Lase Maker,1
Carriear,1
Carried,1
Carrier ?,1
Carrier Assistant,1
Carrier Clerk,1
Carrier Domestic Servant,1
Carrier Goods General,1
Carrier Master,1
Carrier Merchant,1
Carrier Public,1
Carrier Public Alatters,1
Carrier Railway,1
Carrier Ritured,1
Carrier Rly,1
Carrier and Agent,1
Carrier and Arman,1
Carrier and Carman,1
Carrier and Commission Agent,1
Carrier and Contioctor,1
Carrier and Contractor,1
Carrier and Furniture Remover,1
Carrier and General Merchant,1
Carrier and Grocer,1
Carrier and Merchant,1
Carrier and Outdoor Relief,1
Carrier and Post Man,1
Carrier and Small Farmer,1
Carrier at Flour Store,1
Carrier at Flour Store General Labourer,1
Carrier between Cork Midleton,1
Carrier for Meal and Flour Store,1
Carrier in Clothing Factory,1
Carrier in Flax Mill,1
Carrier in Flower Mill,1
Carrier in Gen,1
Carrier of Coal,1
Carrier of Milk to Creamery,1
Carrier of Slates,1
Carrier out of Employment Common,1
Carrier's Agent,1
Carrier's Foreman,1
Carrier's Workman,1
"Carrier, etc.",1
Carriers Accountant,1
Carriers Agent,1
Carriers Asst mgr,1
Carriers Office Clerk,1
Carriers Railway Agt,1
Carriers Vanman,1
Carriers and Produce Merchants Commercial Clerk,1
Carries,1
Carries and Coal Merchant,1
Carrige Driver,1
Carrige Fitter,1
Carrige Maker,1
Carriges for Fire,1
Carrigge Wheeler,1
Carring Examiner,1
Carringe Groom,1
Carrir,1
Carrir's Clerk,1
Carrss Hawker,1
Carry on B at Home,1
Carrying,1
Carrying Bobbins Mill Worker,1
Carrying Coy's Clerk,1
Carrying Doffings,1
Carrying a Basket and Retailing Goods Tea Bread and c,1
Cars Inspector,1
Cars Oner,1
Cars Owner,1
Carset Master,1
Carsmaker,1
Carsman,1
Cart Boy in Thread Mill,1
Cart Driver Building Trade,1
Cart Drivers,1
Cart Maker Master,1
Cart Marker,1
Cart Porter,1
Cart Smith,1
Cart Washer,1
Cart and Car Bulder,1
Cart and Van Builders,1
Cart and Van Maker,1
Cart and Wagon Maker,1
Cart and Wheel Maker,1
Cart man,1
Cartaker Sheperd,1
Cartaker and General Servant Domes,1
Cartaker and Laborour,1
Cartaker at Water W,1
Cartar Labourer,1
Cartar and Farmer,1
Cartar and Labourer,1
Cartares,1
Carte,1
Carte Labour,1
Cartear,1
Carteer,1
Cartender in Public House,1
Carter ?,1
Carter Bleach Works,1
Carter Bread Car Driver,1
Carter Brewery,1
Carter Builders Labourer,1
Carter Business Brewery,1
Carter Carporator,1
Carter Carrier,1
Carter Carrier's,1
Carter Carter,1
Carter Coal and C,1
Carter Common Carrier,1
Carter Corn Dray,1
Carter D. Servant,1
Carter Distillery,1
Carter Empd,1
Carter Employed at Timber,1
Carter Farm Servant,1
Carter Flax,1
Carter Flax Mill,1
Carter Flore Mills,1
Carter For Tram Canals Coy,1
Carter Foreman,1
Carter Furniture,1
Carter G N Railway Portadown Goods Depot,1
Carter G.A. Railway,1
Carter Gen Laboure,1
Carter Genl.,1
Carter Grocer,1
Carter Horse Driver,1
Carter Iron Works,1
Carter Lab,1
Carter Labourar,1
Carter Labourers Wife,1
Carter Labr,1
Carter Lead Works,1
Carter Linen,1
Carter Linen Factory,1
Carter M D,1
Carter Master,1
Carter Millworker,1
Carter Retired,1
Carter Servant,1
Carter Servant Domestic,1
Carter Serving in the 3rd B. R. I. Finse,1
Carter Sevant Domestic,1
Carter Spinning Mill,1
Carter Tea Merchant,1
Carter Timber Trade,1
Carter Unempd,1
Carter Unemploy,1
Carter Unemployed Labourer,1
Carter Weaving Co,1
Carter Whiskey Store,1
Carter Wiellis's,1
Carter Wordie and Co,1
Carter and Bill Poster,1
Carter and Caretaker,1
Carter and Carrier,1
Carter and Com Traveller,1
Carter and Farm Svt,1
Carter and Furniture Remore,1
Carter and General Man,1
Carter and Genl Labourer,1
Carter and Grocer,1
Carter and House Holder,1
Carter and Labour,1
Carter and Sexton,1
Carter and Van Driver,1
Carter at B.N.C.R,1
Carter at Distillery,1
Carter at Factory,1
Carter at Flour Mills Labourer,1
Carter at Hour Stores,1
Carter at Railway,1
Carter at Steam Boat,1
Carter at Tramway Stables,1
Carter at Works,1
Carter empd,1
Carter for Carrier,1
Carter for Merchants,1
Carter for Mill,1
Carter for Town Council,1
Carter for a Carrier,1
Carter for a Pork Factory,1
Carter in Brewery,1
Carter in Building Trade,1
Carter in Butter Factory,1
Carter in Co Antrim,1
Carter in Distillery,1
Carter in Dyeing and Finishing Works Linen,1
Carter in Flour Work,1
Carter in Gas Works,1
Carter in Gasworks,1
Carter in Iron Stone,1
Carter in Iron Works,1
Carter in Lime Works,1
Carter in Limestone Quarry,1
Carter in Shop,1
Carter in Soap Factory,1
Carter in Steam Ship Coy,1
Carter in Stone Quarry,1
Carter in Thread Factory,1
Carter in Timber Store,1
Carter in Weaving Factory,1
Carter in a Soap Factory,1
Carter in a Soap Manufactory,1
Carter of Brick,1
Carter of Coal,1
Carter of Flour,1
Carter of Goods,1
Carter of Lamber,1
Carter of Laurey,1
Carter of Timber,1
Carter of Yarn,1
Carter on Corporation,1
Carter on Quay,1
Carter or Carman,1
Carter retired,1
Carter to Builder,1
Carter to Creamery,1
Carter to G. N. R,1
Carter to Harbour Contractor,1
Carter with Tember,1
Carter's Boy,1
Carter's Wife,1
Carteros,1
Carters Assistant,1
Cartetaker,1
Carth Driver,1
Cartha,1
Cartholic Clergy Man,1
Cartie,1
Carting,1
Carting Agents Accountant,1
Carting Contractor Managing Director,1
Carting Labourer,1
Carting Meal and House,1
Cartinger,1
Cartkaer,1
Cartle Dealer,1
Cartmaker Apprentice,1
Cartor and Flax Spg Mill,1
Cartpanter,1
Cartpentar,1
Cartpenter Trade,1
Cartpenters,1
Cartpeter,1
Carts Coals,1
Cartter Labrour,1
Cartwright Blacksmith,1
Cartwright Master,1
Cartwright Smith,1
Cartwright's Wife,1
Caruts Clerk in Holy Orders,1
Carver Employed,1
Carver Gilder,1
Carver Sculptor,1
Carver and Filder,1
Carver and Gilder,1
Carver and Guelder,1
Carver and Guibler,1
Carver and Guilder,1
Carver and Waiter,1
Carver in Wood,1
Carveress,1
Cas Fitter,1
Case Driver,1
Case Maker Timber Saw Mills,1
Case Maker in Printing Works,1
Case Maker in Tobacco Factory,1
Case Making Trade,1
Case Master,1
Case Repairer in Mineral Water Factory,1
Case Source,1
Case and Trunk Maker,1
Case maker,1
Caselman,1
Caset maker,1
Caseway Porter,1
Cash,1
Cash Accountant at Boyds and Co,1
Cash Accountant at M. Egan's,1
Cash Bakers,1
Cash Boy in Stationery,1
Cash Builder,1
Cash Collector,1
Cash Domestic,1
Cash Domestic Servant,1
Cash Here,1
Cash Office Drapers Shop,1
Cash boy,1
Cash boy Grocery,1
Cash girl,1
Cashboy Shop,1
Cashear,1
Casheer in Chemists,1
Casheer in Victualler,1
Casheir and ? Manager,1
Casheir in Bakery Shop,1
Casher Bank of Ireland,1
Casher and Book Keeper,1
CashieR and wholsale Stationery,1
Cashier ?,1
Cashier ? of Ireland,1
Cashier Assistant,1
Cashier B.A. Dublin,1
Cashier Bacon Curers,1
Cashier Bank Clerk,1
Cashier Bank Offical,1
Cashier Bank of Ireld,1
Cashier Bk of Inland,1
Cashier Board of Work,1
Cashier Brewer's Office,1
Cashier Brewers,1
Cashier Chemists,1
Cashier Clark,1
Cashier Clerk in Grocers,1
Cashier Clerk in Ironmonger,1
Cashier Coml,1
Cashier Commercial Co Wine Merchant,1
Cashier Confectionry Works,1
Cashier Cork Savings Bank,1
Cashier Dairy Engineering Coy,1
Cashier Drafery,1
Cashier Drapery Saleswoman,1
Cashier Drapery Warchmiss,1
Cashier Dublin Corporation,1
Cashier Engineering Concern,1
Cashier Engineering Firm,1
Cashier Factory,1
Cashier G S and W Ry,1
Cashier GT.N. Railway Co,1
Cashier General Labourer,1
Cashier Gram Company,1
"Cashier Grand Canal Co. Carriers, etc.",1
Cashier Grocery Business,1
Cashier Hardware,1
Cashier Inland Revenue,1
Cashier Insurance,1
Cashier Irish Disty,1
Cashier Iron and Timber,1
Cashier Lady Clerk,1
Cashier Laundy,1
Cashier Leager Boy,1
Cashier Leather Trade,1
Cashier Linen,1
Cashier Linen Fcty,1
Cashier Linen Mannger,1
Cashier Linen Merchant Office,1
Cashier Liptory,1
Cashier Minister and Le? Bank Co,1
Cashier Munster and Leinster Bank,1
Cashier N. Bank,1
Cashier Natl Bank,1
Cashier Newspaper Office,1
Cashier Office Shipping,1
Cashier Passage Dealer,1
Cashier Perry's Brewery,1
Cashier Porkstore,1
Cashier Printing,1
Cashier Printing Trade,1
Cashier Provincial Bk of Ireland,1
Cashier Railway C,1
Cashier Retail Drapery,1
Cashier Royal Bank,1
Cashier Royal Bank Kingstown,1
Cashier Seed Trade,1
Cashier Shipbuilding Yard,1
Cashier Shipping Coy,1
Cashier Shipping Office,1
Cashier Soap Factory,1
Cashier Soda Water Factory,1
Cashier Spinning Mill,1
Cashier Stationery Trade,1
Cashier Steam Ship,1
Cashier Stockmarket,1
Cashier Tea and Wine Merchants,1
Cashier Tea merechants,1
Cashier Tobacco Manufacturers,1
Cashier Ulster Bank,1
Cashier Unemployed,1
Cashier Whiskey Distillery,1
Cashier Wholesale,1
Cashier Yarn Spinning,1
Cashier and ? Manager Ulster Bank Ireland,1
Cashier and Accountant,1
Cashier and Book Keeper Bleach Dye and Fung Sorts,1
Cashier and Book Keeper Woollen Properey,1
Cashier and Book Keeper in Drug Trade,1
Cashier and Book Keepinf,1
Cashier and Bookeeper,1
Cashier and Clerk,1
Cashier and Clerk Incharge Mercantile Marine,1
Cashier and Commercial Clerk Gas Co,1
Cashier and Insurance Company,1
Cashier and Maneger,1
Cashier and Salesman,1
Cashier for Keeper,1
Cashier for Limestone Co,1
Cashier in Bacon Firm,1
Cashier in Bakery,1
Cashier in Bleach Green,1
Cashier in Bleach Works,1
Cashier in Drapers Shop,1
Cashier in Drapery Depert,1
Cashier in Egg Store,1
Cashier in Egg Stores,1
Cashier in Factory,1
Cashier in Fish Store,1
Cashier in Flax Spinning Mill,1
Cashier in Flour Shop,1
Cashier in Foundry Clerk,1
Cashier in Furniture House,1
Cashier in Grocery,1
Cashier in Grocery Est,1
Cashier in Holy Bank,1
Cashier in Hotel,1
Cashier in Ironmongers,1
Cashier in Life assurance co,1
Cashier in Linen Wearing Factory,1
Cashier in Railway,1
Cashier in Root Shop,1
Cashier in Royal Bank,1
Cashier in Shipyard,1
Cashier in Shop Brokers Office,1
Cashier in Spirit Store,1
Cashier in Steam Laundry,1
Cashier in Tea Store,1
Cashier in Water Commrs Office,1
Cashier in Weaving Factory,1
Cashier in Wholesale Drapry Warehouse,1
Cashier in a Bakery,1
Cashier not Telephone Coy,1
Cashier of Bank of Ireld,1
Cashier of Provincial Bank,1
Cashier of Railway Contractor,1
Cashier on Railway,1
Cashier to Auctioner and Genl Salesmaster,1
Cashier to Building Contractor,1
Cashier to Mechanical and Electrical Engineers,1
"Cashier, Bank of Ireland",1
"Cashier, Distillers",1
"Cashier, Harbour Commrs. Belfast",1
"Cashier, Insce Coy",1
"Cashier, Insurance Co",1
"Cashier, Merchants Office",1
"Cashier, Newspaper Publishing Co",1
"Cashier, Surgical Instruments",1
"Cashier, Unemployed",1
Cashiers Messenger M G M R,1
Cashies Drapery Warehouse,1
Cashir and Accountant,1
Cashire Linen weaving Factory,1
Cashire in Bank,1
Cashire in Office,1
Cashman Domestic Servant,1
Cashmen Winder,1
Cashon Maker,1
Casiher in Bank,1
Cask Boy,1
Cask Inspector,1
Cask Measurer in Brewery,1
Casman,1
Casnel Workman,1
Caspetplanner,1
Casset Maker,1
Cassle Dealer,1
Casste Dealer,1
Cast Grin Furinse,1
Cast Guards Son,1
Cast Guards Wife,1
Caster of Coals,1
Casteratin,1
Castime Salesbusiness,1
Castiorater,1
Castle Corn and Wool Salesman,1
Castle Dealer and ?,1
Castle Heard,1
Castle Jobber,1
Castle Porter and Pensioner R.I.C,1
Castle and Costumer,1
Castorater,1
Castrator,1
Castrator and Farmer,1
Castrorator,1
Castte Salesmaster Corn and Hay Factors and Grazier,1
Cat Dealer,1
Cat Meal Miller,1
Cat Proprietor,1
Cat Sat Maker,1
Cat Splitter,1
Catch Boy Q Island,1
Catch Boy Queens Work in Inland,1
Catch Boy Ship Building,1
Catch Boy Ship Yd,1
Catch Boy in Ship Building Yard,1
Catch Boy to Rivetter,1
Catch Cutter,1
Catch boy,1
Catchboy on Ship Yard,1
Cate Shipyard Labourer,1
Catechist in Wk House,1
Cateer,1
Caten Weaver,1
Cater,1
Cater Exporter,1
Cater in Mill Spining,1
Caterer and Superintendant,1
Caterer in Restaurant,1
Caterer's Assistant,1
Cateress,1
Catering Superintend,1
Caterrer,1
Catever,1
Cath,1
Cath Boy Rivett,1
Cath Curash,1
Cath Curate,1
Cath Curater,1
Cath Merchant,1
Cath Splitter,1
Cath. Clergyman C.C,1
Cath. Priest,1
Cath. Priest C C,1
Cath. Priest and C C,1
Catharlic Clergyman PR,1
Cathe Boy Ship Yard,1
Cathedral Canon of Armagh,1
Cathedral Chairman and Probate Court Official,1
Cathedral Clerk,1
Cathedral Organist,1
Cathedral Singer,1
Cather Cutter,1
Cather Mercht,1
Cather Sticher,1
Catherine Housekeeper,1
Cathl Priest,1
Catholic ?,1
Catholic Bishop,1
Catholic Carate,1
Catholic Chapman,1
Catholic Christ,1
Catholic Church,1
Catholic Church Verger,1
Catholic Clargyman,1
Catholic Clergman,1
Catholic Clergyman C.C,1
Catholic Clergyman CC,1
Catholic Clergyman Carale,1
Catholic Clergyman Catholic Curate,1
Catholic Clergyman Curate C.C,1
