occupationClaude,count
Insurance Apprentice,2
Insurance Cashier,2
Insurance Clark,2
Insurance Dealer,2
Insurance Office Clerk,2
Insurance Porter,2
Insurance Sectary,2
Insurance Service,2
Insurance Superintendant,2
Insurance Traveller,2
Insurance clerk,2
Interest From Lands,2
Interest and Annuity,2
Interest and Dividends,2
Interest and Dividents,2
Interest from Land Dividends None,2
Interest of House Property House Holder,2
Interest of Money Gentlewoman,2
Interest of Money None,2
Interest of Money and Anninty,2
Interest of Money and Dividends,2
Interest of Money or Property,2
Interest on Charge on a Landed Estate in Co Wexford,2
Interest on Invests,2
Interest on Money Dividends,2
Interest on Money Gentlewoman,2
Interest on money,2
Interst of Money,2
Intrest From Land,2
Intrest of Mony,2
Intrest on Annuity,2
Intrest on Money Gentle Women,2
Intrest one Money,2
Intrist of Money,2
Intruction at Home,2
Invailed,2
Invalaid,2
Invalid Nurse Domestic,2
Inventer of Gains and Profactiles and other Inventions,2
Invested Funds,2
Inviladed,2
Invlade,2
Invoice Clerk in Whole Sales Stationery,2
Ireland Revenue Assistant,2
Ireland Revenue Officers,2
Irer Clerk,2
Irion Ship Wright,2
Irish Brardey House,2
Irish Crotchet Lace Maker,2
Irish Dealer,2
Irish I ?,2
Irish Lace Agent,2
Irish Lace Scholars,2
Irish Lace Work,2
Irish Land Clerk,2
Irish Natnl Teacher,2
Irish Steward,2
Irom Moulder,2
Irom Ore Minor,2
Iron Bar Miner,2
Iron Caster,2
Iron Dressor,2
Iron Driller in Foundry,2
Iron Factory Labourer,2
Iron Fitter Mechanic,2
Iron Fitter in Mill,2
Iron Forger,2
Iron Foundry Commercial Clerk,2
Iron Foundry Engineer,2
Iron Foundry Store Keeper,2
Iron Foundry Worker,2
Iron Furner,2
Iron Grinder,2
Iron Labour out of Work,2
Iron Labourer Unemployed,2
Iron Labrourer,2
Iron Machine Man,2
Iron Machinest,2
Iron Monger and c,2
Iron Monger's Son,2
Iron Mongers Clerk,2
Iron Mongers Labourer,2
Iron Mongers and Traveller,2
Iron Moulder Employed,2
Iron Moulder at Work,2
Iron Moulder in Foundary,2
Iron Oar Miner,2
Iron Ore Miner Wife,2
Iron Ore Miner's Wife,2
Iron Plainer,2
Iron Plate Worker,2
Iron Polisher,2
Iron Sheeter,2
Iron Ship Plater,2
Iron Shipwright Plater,2
Iron Slider in Foundry,2
Iron Sliders in Shipyard,2
Iron Torner,2
Iron Tuner,2
Iron Turner Foundry,2
Iron Turner Mechanic,2
Iron Turner Railway,2
Iron Turner and Fitter,2
Iron Turner at Engine Works,2
Iron Turner in Engine Shop,2
Iron Turner in Shipyard,2
Iron Turner in Work,2
Iron Turner in works,2
Iron Turner on Railway,2
Iron Turners,2
Iron Works Labour,2
Iron Works Stoker,2
Iron and Brass Turner,2
Iron and Coal Merchant,2
Iron and Machinery Merchant,2
Iron and Metal Clerk,2
Iron and Metal Dealer,2
Iron and Steel Agent,2
Iron monger,2
Iron ore Minor,2
Iron's Turner's Daughter,2
Ironer Daner,2
Ironmonger Clerk,2
Ironmonger Porter,2
Ironmonger Shopman,2
Ironmonger and Seed Merchant,2
Ironmonger's Assistant Unemployed,2
Ironmonger's Shopman,2
Ironmongers Salesman,2
Ironmongery Business,2
Ironmoulder Apprentice,2
Ironshipwright Plater,2
Ironsmith,2
Irving or Income,2
Is a Smother,2
Isestant on Farm,2
Island Labourer,2
Itenirent Musician,2
Itinerant Fiddler,2
J,2
J P Land Agent Solicitor,2
J P Landed Proprietor,2
J P Merchant,2
J P and C E,2
J P and D L,2
J P for Co Cork,2
J P. Farmer,2
J. P. Announman,2
J. P. General Medical Practitioner,2
J. P. Landowner,2
J.P Land Agent,2
J.P. Civil Engineer,2
J.P. D.L,2
J.P. Landowner,2
Jacobs Factory Employed,2
Jacobs and Co,2
Jam Ruller,2
Janitor,2
Japaner,2
Jarvey at Hotel,2
"Jarvey, Car Driver",2
Jewel Case maker,2
Jeweler,2
Jeweller Shop Assistant,2
Jeweller Watchmaker,2
Jeweller and Watch Maker,2
"Jeweller, Merchant",2
Jewellers Apprentice,2
Jewellers Merchant,2
Jewellers Works,2
Jewellery Maid,2
Jewellery Salesman,2
Jewellery and Furniture Business,2
Jewellr Retired,2
Jewl Case Liner,2
Job Carriage Driver,2
Job Cook,2
Job Gardner,2
Job Master and Farmer,2
Jobber in Cattle,2
Jobbing Blacksmith,2
Jobmaster,2
Jock Smith,2
Jockey's Daughter,2
Jocky,2
Joiner Cabinet Maker,2
Joiner Labourer,2
Joiner Machine Man,2
Joiner and Carpentor,2
Joiner and Contractor Wife,2
Joiner and General Carpenter,2
Joiner in Ship Yd,2
Joiner on Strick,2
Joiner on Striker,2
Joiner on strike,2
Joiner's Apprentice,2
Joiners Apprentice,2
Joiners Machineman,2
Joiners Machinist,2
Joinery Etc,2
Joining to School,2
Jones Canel Interest of Money,2
Jounalist,2
Journalist Newspaper Proprietor,2
Journalist Son,2
Journalist and Author,2
Journalist and Commission Agent,2
Journalist and Printer,2
Journelist,2
Journey Man Boot Maker,2
Journey Man Shoemaker,2
Journeyman,2
Journeyman Black Smith,2
Journeyman Carriage Builder,2
Journeyman Cutcher,2
Journeyman Garden,2
Journeyman Gardener Domestic Servant,2
Journeyman Mason,2
Journeyman Plumber,2
Journeyman Sailor,2
Journeyman Taylor,2
Journyman Butcher,2
Judge's Crier,2
Jun Clerk,2
Jun Scholar,2
Junior Assistant,2
Junior Asst Laundress,2
Junior Bank Official,2
Junior Office Clerk,2
Jurneyman Butcher,2
Justice of Peace Draper,2
Justice of Peace Land Owner,2
Justice of Peace Wine Merchant,2
Justice of Peace and Land Agent,2
"Justice of Peace, Land Agent",2
Justice of The Peace,2
Justice of the Peace Bank Manager,2
Justice of the Peace Lard Owner,2
Justice of the Peace Merchant and Farmer,2
Jute Carder and Breaker,2
Jute Piecer,2
Jute Sweeper,2
Jute Twist Frame,2
Jute Twister,2
Jute Warper,2
Jute Weigher,2
Keeper in Shop,2
Keeper of Eating House,2
Keeper of Judges Lodgings,2
Keeper of Provision Store,2
Keepers Wife,2
Keeping House Home Maid,2
Keeping House or Farmer's Wife,2
Keeping Own House,2
Keeping on Farm,2
Keepr House,2
Keeps Home,2
Keeps House at Home,2
Keeps House for Brother,2
Keeps House for Family,2
Keeps House for Sons,2
Keeps Lodging House,2
Keeps Own Stables,2
Keeps Shop,2
Keeps a Small Shop,2
Keepshouse,2
Kennell Helper,2
Kennelman Domestic Servant,2
Kept by a Son,2
Kerry County Council Clerk,2
Kerry Knetting Coy,2
Key Labour,2
Kichen Maid,2
Killman,2
Kiln Labourer,2
Kintting,2
Kitchan Maid,2
Kitchan Maid Domestic Servant,2
Kitchanmaid Domestic Servant,2
Kitchemaid Domestic Servant,2
Kitchen Boy Domestic Servant,2
Kitchen Domestic,2
Kitchen Girl Domestic Servant,2
Kitchen Maid D. S.,2
Kitchen Maid D. Servt,2
Kitchen Maid D.S.,2
Kitchen Maid Dom,2
Kitchen Maid Dom Serv,2
Kitchen Maid Dom. Servt,2
Kitchen Maid Domestic St,2
Kitchen Maid Servt,2
Kitchen maid Domestic,2
Kitchenmaid D Servant,2
Kitchenmaid D.S,2
Kitchenmaid Servant Domestic,2
Kitchenmaid Unemployed,2
"Kitchenmaid, Domestic Servt",2
Kitchenmaid. Dom. Servant,2
Kitchin Maid Domestic Servant,2
Kitchmaid,2
Knight Bachelor Justice of the Peace for County of Donegal Town Clerk and Londonderry,2
Knight Physician and Surgeon M D Universel F R S P I,2
Knit Maker,2
Knit and Sew,2
Knit and Sow,2
Kniter,2
Knitter Woollen Factory,2
Knitter and Woollen Factory,2
Knitter in Woolen Factory,2
Knitter of Sock,2
Knitter of Stocking,2
Knitter of Woollen Socks,2
Knitting Machenist,2
Knitting Machinest,2
Knitting Room in Convent Stocking Making,2
Knitting Socks,2
Knnitter,2
Knnitting and Thetting,2
Knot Picker in Factory,2
Know Occupation,2
L Maid Domestic,2
L Nurse,2
L Steward,2
L. Hnkcf. Worker,2
L. Waver,2
Lab Farmer,2
Lab Iron Works,2
Lab Postmaster,2
Lab Proprietor,2
Lab Son,2
Lab. Car Driver,2
Lab. S Son,2
Labaour General,2
Labaur,2
Labeler,2
Labeller G,2
Labeour Agrl.,2
Laber General,2
Laber Generl,2
Laberar,2
Labern Man,2
Laberorer,2
Laberour Agril,2
Laberour Quay,2
Laberour in Brewery,2
Laberour in Butter Stores,2
Laberours Wife,2
Labiour Gen,2
Labiourar,2
Lableour Mineral Water,2
Lablor,2
Lablourer General,2
Labman,2
Laboconist,2
Laboerer,2
Laboers,2
Labolour,2
Laboorer,2
Labore,2
Laborer Agr,2
Laborer Carman,2
Laborer Dock,2
Laborer Domestic,2
Laborer Drayman,2
Laborer Gass,2
Laborer Iron Works,2
Laborer Miller,2
Laborer Quarryman,2
Laborer in Jute Factory,2
Laborer in Milk Factory,2
Laborer in Shipyard in the House,2
Laborer in Shop,2
Laborer in Tannery,2
Laborer in Timber Yard,2
Laborers General,2
Labororer,2
Labororer and Fisherman,2
Laborough,2
Laborour Farm,2
Laborour Genl,2
Laborour Ship Yd,2
Laborour in Iron Works,2
Laborours,2
Laborours Daughter,2
Laborours Son,2
Labors General,2
Laboruer in Linen Works,2
Laborur Agl.,2
Laborur Agr,2
Labouer Agriculture,2
Labouer Agrl,2
Labouer Quay,2
Labouer Unemployed,2
Labouer in Brewery,2
Labouer in Shipyard,2
Labouer in Wine Store,2
Labouer in chemical Work,2
Labouer with Contractor,2
Labouers Daughter,2
Labour Aglr,2
Labour Agricl,2
Labour Agriclt,2
Labour Agriculture,2
Labour Agril,2
Labour Bottling Store,2
Labour Carter,2
Labour Coal Porter,2
Labour Council,2
Labour Domestic,2
Labour Factory,2
Labour Farmers Son,2
Labour Gen.,2
Labour General Unemployed,2
Labour Generl,2
Labour Iron Foundry,2
Labour Mason,2
Labour Masons,2
Labour Ropework,2
Labour Ropeworks,2
Labour Saw Mills,2
Labour and Servant,2
Labour at Ship Yard,2
Labour in Bakery,2
Labour in Boiler Shop,2
Labour in Brick Work,2
Labour in Brick Yard,2
Labour in Chemical Works,2
Labour in Corn Mill,2
Labour in Creamery,2
Labour in Iron Worker,2
Labour in Linen Mill,2
Labour in Mines,2
Labour in Paper Mill,2
Labour in R C and Work,2
Labour in Rope Work,2
Labour in Rope Works,2
Labour in Stone Mills,2
Labour in Timber Yard,2
Labour in a Factory,2
Labour on Roads,2
Labour's,2
Labour's Daughter,2
Labour's Son,2
"Labour, General",2
Labourar General,2
Labourar Quay,2
Laboure Agricult,2
Laboure in Iron Works,2
Laboure in Warehouse,2
Labourel,2
Labourer 'Navvy',2
Labourer A. G,2
Labourer Ae,2
Labourer Agclt,2
Labourer Age,2
Labourer Agricull,2
Labourer Agricutl,2
Labourer Agricutural,2
Labourer Barrack,2
Labourer Blacksmith,2
Labourer Boiler Coverer,2
Labourer Bond Store,2
Labourer Book,2
Labourer Bottler,2
Labourer Boy,2
Labourer Brevrey Man,2
Labourer Builders Yard,2
Labourer Building,2
Labourer Butchers,2
Labourer Butter Maker,2
Labourer Canal Boat,2
Labourer Cardriver,2
Labourer Class,2
Labourer Condensed Milk Factory,2
Labourer Cool,2
Labourer Corn Mill,2
Labourer Creamery,2
Labourer Cutter in Paper Mill,2
Labourer D Servant,2
Labourer D.S.,2
Labourer Distellery,2
Labourer Dockyard,2
Labourer Dockyord,2
Labourer Domest,2
Labourer Dray Driver,2
Labourer Dublin Corporation,2
Labourer Employed,2
Labourer Factory Worker,2
Labourer Farmers Daughter,2
Labourer Fireman,2
Labourer Flax Dresser,2
Labourer Flax Mill,2
Labourer Framway,2
Labourer G S W R,2
Labourer Genarel,2
Labourer General Man,2
Labourer Genl Unemployed,2
Labourer Genrl.,2
Labourer Gess,2
Labourer Greens Eng Quay,2
Labourer Gt. N. Ry Coy,2
Labourer Guinneas,2
Labourer Heater Boy,2
Labourer Herdsman,2
Labourer Horseshoer,2
Labourer House Repairer,2
Labourer House Repairing,2
Labourer Ian Yard,2
Labourer Iron W,2
Labourer Iron works,2
Labourer Jaroy,2
Labourer Linen,2
Labourer Linen Industry,2
Labourer Linen Works,2
Labourer Linen in Bleaching and Dyeing Works,2
Labourer Load Making,2
Labourer Meat Market,2
Labourer Messenger,2
Labourer Milesman,2
Labourer Milk Server,2
Labourer Mill Flour,2
Labourer Millworker,2
Labourer Ordnance Surveyor,2
Labourer Out of Employment,2
Labourer Park,2
Labourer Ploughman,2
Labourer Pork Butcher,2
Labourer Porter Shop,2
Labourer Powder Mill,2
Labourer Q,2
Labourer Qudy,2
Labourer Queens Isla,2
Labourer Rag Store,2
Labourer Railway Porter,2
Labourer Red Leader,2
Labourer Rlwy,2
Labourer Road,2
Labourer Road Maker,2
Labourer Road Steward,2
Labourer Rope Work,2
Labourer Ropeworks,2
Labourer Ry,2
Labourer Seed Warehouse,2
Labourer Ship Yd,2
Labourer Ship Yord,2
Labourer Shop Yard,2
Labourer Skilled,2
Labourer Smiths,2
Labourer Smiths Helper,2
Labourer Stableman,2
Labourer Stone Quarry,2
Labourer Store Man,2
Labourer Telephone,2
Labourer Timber Land,2
Labourer Timber Yd,2
Labourer Tobacco,2
Labourer Torn Works,2
Labourer Tram Driver,2
Labourer Tramp,2
Labourer Unemploy,2
Labourer Unemployed Mason's,2
Labourer Van driver,2
Labourer Vandriver,2
Labourer Ware Houseman,2
Labourer Warehouse,2
Labourer Warehouse Man,2
Labourer Wareroom,2
Labourer Watchman,2
Labourer Weaver,2
Labourer Work,2
Labourer Working in Seeds Store,2
Labourer Working in Slaughter House,2
Labourer Yard Ship,2
Labourer agrl,2
Labourer and Car Owner,2
Labourer and Gardener,2
Labourer and House Keeper,2
Labourer and Malitia Man,2
Labourer and Mill Hand,2
Labourer and Miller,2
Labourer and Road Contractor,2
Labourer and Rural Postman,2
Labourer and Scholar,2
Labourer and Shop Keeper,2
Labourer and Soldier,2
Labourer and Unemployed,2
Labourer at,2
Labourer at Brewery,2
Labourer at Coal Trade,2
Labourer at Factory Milk,2
Labourer at Iron works,2
Labourer at Jar Works,2
Labourer at Railway,2
Labourer at Railway Works,2
Labourer at Salt Works,2
Labourer at Saw Mills,2
Labourer at Spinning Mill,2
Labourer at Water Works,2
Labourer at a Saw Mill,2
Labourer from Dividends,2
Labourer gen,2
Labourer in Artificial Manure Works,2
Labourer in B Ropeworks,2
Labourer in Belfast Council,2
Labourer in Bleachgreen,2
Labourer in Boilling Store,2
Labourer in Boteling Store,2
Labourer in Bottle Store,2
Labourer in Bottle W,2
Labourer in Bottle Works,2
Labourer in Bottling Stores,2
Labourer in Box Factory,2
Labourer in Bread Stone,2
Labourer in Brewry,2
Labourer in Brick Field,2
Labourer in Brickworker,2
Labourer in Building Works,2
Labourer in Building Yard,2
Labourer in Candle Works,2
Labourer in Cattle Yard,2
Labourer in Cement Mill,2
Labourer in Cement W,2
Labourer in Charge of Stables,2
Labourer in Chemical Manual Works,2
Labourer in Chemical Manure Factory,2
Labourer in Chop Factory,2
Labourer in City Water Commissioners Works,2
Labourer in Coal,2
Labourer in Copper Works,2
Labourer in Cordite Factory,2
Labourer in Corn Stone,2
Labourer in Dairy,2
Labourer in Distilley,2
Labourer in Druggist Store,2
Labourer in Dye House,2
Labourer in Dye Works Linen,2
Labourer in Dyeing and Finishing Works Linen,2
Labourer in Electric Light Station,2
Labourer in Engine Ship,2
Labourer in Falt Works,2
Labourer in Feet Works,2
Labourer in Felt Wks,2
Labourer in Felt Work,2
Labourer in Fish and Meat Store,2
Labourer in Flax Spg Mill,2
Labourer in Forestry,2
Labourer in Foundy,2
Labourer in From Works,2
Labourer in Gen Home,2
Labourer in Glass Works,2
Labourer in Grocer's Shop,2
Labourer in Harb,2
Labourer in Hour Milk,2
Labourer in Iorn Works,2
Labourer in Lemonade Store,2
Labourer in Limestone Quarrier,2
Labourer in Lin Works,2
Labourer in Linen Dye Works,2
Labourer in Linen Warehouse,2
Labourer in Linen Work,2
Labourer in Malt,2
Labourer in Malthouse,2
Labourer in Mills,2
Labourer in Oil Work,2
Labourer in Potato Store,2
Labourer in Preserves Works,2
Labourer in Queens Island,2
Labourer in Qurry,2
Labourer in Ropework in the House,2
Labourer in Salt Store,2
Labourer in Salt Works,2
Labourer in Sawmills,2
Labourer in Ship Building,2
Labourer in Shipping Yard,2
Labourer in Shirt Factory,2
Labourer in Sloughter House,2
Labourer in Spinning Mill Flax,2
Labourer in Spirit Merchant,2
Labourer in Spirit Store,2
Labourer in Starch Works,2
Labourer in Tar Factory,2
Labourer in Timber Works,2
Labourer in Tram Stakes,2
Labourer in Tramway,2
Labourer in Whisby Store,2
Labourer in Whiskey Store,2
Labourer in Wholesale Provision Trade,2
Labourer in Wine Merchant,2
Labourer in Wine Stores,2
Labourer in Woods,2
Labourer in Yard Brick,2
Labourer in a Bleach Green,2
Labourer in a Pork Factory,2
Labourer in a Woollen Mill,2
Labourer in out Meal Mill,2
Labourer in the Mill,2
Labourer infoundry,2
Labourer on Coal Boat,2
Labourer on Council,2
Labourer on County Roads,2
Labourer on Factory,2
Labourer on Railroad,2
Labourer on Railway Platform,2
Labourer on Shipyard,2
Labourer on quags,2
Labourer out of Employment,2
Labourer to Bricklayor,2
Labourer to Engineer,2
Labourer viz Farm,2
Labourer with Builder,2
Labourer with Farmer,2
Labourer's Grand Daughter,2
Labourer's Mother in Law,2
Labourer's wife,2
"Labourer, Agr.",2
"Labourer, Agricul",2
"Labourer, Dock",2
"Labourer, Iron Works",2
"Labourer, Seed Stores",2
"Labourer, Ship Yard",2
Labourer. Com,2
LabourerAgricultural,2
LabourerGeneral,2
Laboureres Wife,2
Labourers Agric,2
Labourers Agrl,2
Labourers Aunt,2
Labourers Daugh,2
Labourers Dock,2
Labourers Grand Son,2
Labourers Shipyard,2
Labourers Unemployed,2
Labourers at Ry Works,2
Labourerss Daughter,2
Laboures D. Servant,2
Labouress,2
Labouress Daughter,2
Labouress Wife,2
Labourier General,2
Labouring Farm,2
Labouring Man Agricultural,2
Labouring Man Quarrying Stones,2
Labouring Man in General,2
Labouring on the Farm,2
Labouring work,2
Labourior,2
Labourn Man,2
Labours Agricultural,2
Labours Agrl,2
Labours Farmer's Sons,2
Labours on Fathers Farm,2
Labr Council,2
Labr Genl,2
Labr Mill Flour,2
Labr Quay,2
Labr in Mill,2
Labr. Car Driver,2
Labrior General,2
Labriour Gen,2
Labror Farm,2
Labrorer,2
Labrorer Agl,2
Labrour Gen,2
Labrour in General,2
Labrourers Daughter,2
Labrourers Son,2
Labrours,2
Labrs Son,2
Labrur General,2
Labur General,2
Laburer Daughter,2
Laburerer,2
Laburers Son,2
Laburers Wife,2
Lac Maker,2
Lace Cleaner,2
Lace Crocheter,2
Lace Crotcheir,2
Lace Crotchier,2
Lace Designer and Worker,2
Lace Finisher,2
Lace Maker and Scholar,2
Lace Makers,2
Lace Mistress,2
Lace School,2
Lace Serving,2
Lace Worker and c,2
Lace worker,2
Lacemakers,2
Lacer,2
Lachy,2
Lacqueress,2
Lad in Maid Domestic Servant,2
Ladie's Maid,2
Ladie's Tailoress,2
Ladies Attendant,2
Ladies Bardman Infantry,2
Ladies Hair Dresser,2
Ladies Maid D Servant,2
Ladies Maid Unemployed,2
Ladies Nurse Leader,2
Ladies Nurse Lender,2
Ladies Nursetender,2
Ladies Out Fitter,2
Ladies Shirt Maker,2
Ladies Shirt Sticher,2
Ladies Tailoresses,2
Ladies Talor,2
Ladies Underclothing,2
Ladies maid,2
Ladis Tailor,2
Ladoress,2
Lady Annuitant,2
Lady Assistant Bar,2
Lady Baker,2
Lady Book Keeper,2
Lady Bookkeeper,2
Lady Clark,2
Lady Clerk Photograpers,2
Lady Clerk Stationery,2
Lady Clerk Typist,2
Lady Companion Paid,2
Lady Cookery Organizer,2
Lady Dividend,2
Lady Doctor,2
Lady House Keeper Visitor,2
Lady House Property,2
Lady Income Derived From House Property and Land,2
Lady Income Derived from Dividends and Houses,2
Lady Income from Father,2
Lady Income from Money Invested,2
Lady Independent Means,2
Lady Living on Interest of Money,2
Lady Living on Private Means,2
Lady Living on her ?,2
Lady Living on her Means,2
Lady Living or Her Means,2
Lady Principal,2
Lady Private Mean's,2
Lady Proprietor,2
Lady Shopkeeper,2
Lady Spinster,2
Lady Tailoress,2
Lady Teacher,2
Lady Unoccupied,2
Lady Useful Life,2
Lady at Home,2
Lady no Profession,2
Lady on Income,2
Lady on Private miors,2
Lady on her Mothers Side,2
Lady's Help,2
Lady's Maid Dom. S,2
Lady's Maid Domestic Servants,2
Lady's Maid Domestic St,2
Lady's Maid Domestic St.,2
Lady's Maid Unemployed,2
Lady's Nurse Mid Wife,2
Ladys,2
Ladys Hair Dressess,2
Ladys Maid D S,2
Ladys Maid Unemployed,2
Ladys Nurse Tender,2
Ladys maid,2
Ladysmaid Domestic Servt,2
Laibour Daughter,2
Laides Tailor,2
Laidies Nurse,2
Laighbourer,2
Lam Factory,2
Lambourer,2
Lamplighter Domestic Servant,2
Lamplighter Irish Light,2
Lance Corpl York and Lancaster,2
Lanch,2
Land ?,2
Land Agent ?,2
Land Agent Draper Merchant Tailor and Outfitter,2
Land Agent Etc,2
Land Agent F S I,2
Land Agent I. P.,2
Land Agent IP,2
Land Agent Retired,2
Land Agent and I.P.,2
Land Agent and J. P.,2
"Land Agent, Justice of the Peace",2
Land Agents Accountant,2
Land Agents Assistant Unemployed,2
Land Bailiff and Farmer,2
Land Commission Clerk,2
Land Dividend,2
Land Farmer,2
Land Helper,2
Land House Dividends,2
Land Interests,2
Land Lord None,2
Land None,2
Land Oner,2
Land Owner Canada,2
Land Owner Gentleman,2
Land Owner J.P,2
Land Owner Magistrate,2
Land Owner T.P.D.S,2
Land Owner and Agent,2
Land Owner and I P,2
Land Owner and J.P.,2
Land Stevart,2
Land Steward Domestic,2
Land Steward Farmer,2
Land Steward and C,2
Land Steward and Manager,2
Land Stewards Sister,2
Land Stweard,2
Land Surveyor and Farmer,2
Land Surveyor and Valuer,2
Land Valuer and Surveyor,2
Land and Bank,2
Land and Interest of Money,2
Land and Servant,2
Land lady,2
"Land, Houses and Dividends",2
Landagent,2
Landary,2
Landary Worker,2
Landed Estates,2
Landed Proprietor J. P.,2
Landed Proprietor J.P.,2
Landed Proprietor No Occupation,2
Landed Proprietoress,2
Landed Proprietrix,2
Landed Propriotress,2
Lander Proprietor,2
Landerist,2
Landerry Maid,2
Landerss,2
Landery Servant,2
Landerys,2
Landholder Daughter,2
Landholder's Wife,2
Landholders,2
Landlady Daughter,2
Landlord Farmer,2
Landlord and C,2
Landlords Daughter No Business,2
Landlords Wife,2
Landowner and Magistrate,2
Landowner's Daughter,2
Landowners,2
Landreus,2
Landross,2
Landry Smoother,2
Lands Dividents and c,2
Lands Houses Dividends,2
Lands and Houses,2
Lands and Interest of Money,2
Landscape Painter,2
Landsteward and Gardener,2
Landstewart Domestic Servant,2
Landsurveyor,2
Landury Worker,2
Lanin Waver,2
Lanlady,2
Lantry Boy Domestic Servant,2
Laoubers,2
Laouler,2
Laourer,2
Lapidary,2
"Lapper, Royal Engineer Surveyor",2
Lapperess,2
Lapping Room Ornamentor,2
Lapping Room Worker,2
Larder,2
Lase Maker,2
Lase maker,2
Late 1 class off Inland Resource,2
Late Farmers Wife,2
Late Gas Manager,2
Late Sgt Inspector,2
Lather Machines,2
Lathsplitter,2
Latter Carrier,2
Laubor,2
Laubor Agricultural,2
Laud Agent,2
Laudowner,2
Laudry Worker,2
Laundary Work,2
Launderes,2
Launders Domestic Servant,2
Laundery Work,2
Laundiress,2
Laundras,2
Laundrer,2
Laundres At Home,2
Laundress D. S,2
Laundress D.S,2
Laundress Dom. Servt.,2
Laundress Domes Servnt,2
Laundress Domest,2
Laundress Domestic S,2
Laundress Domestic Sert,2
Laundress Factory,2
Laundress Forewoman,2
Laundress Machinest,2
Laundress Shirt Smoother,2
Laundress Washer,2
Laundress and C,2
Laundress and Davipmaid,2
Laundress and Domestic Servant,2
Laundress and Housekeeper,2
Laundress in Infirmary,2
Laundress in Warehouse,2
"Laundress, Domestic",2
"Laundress, Washer",2
Laundresses,2
Laundrey,2
Laundrice,2
Laundry Boy,2
Laundry Domestic St,2
Laundry Dryer,2
Laundry Employe,2
Laundry Employee,2
Laundry Ironer,2
Laundry Maid D.S,2
Laundry Maid Dom Servant,2
Laundry Maid Domestic Sevt,2
Laundry Maid Unemployed,2
Laundry Message Boy,2
Laundry Owner,2
Laundry Partner,2
Laundry Shirt Irone,2
Laundry Worke,2
Laundrymaid D Servant,2
Laundrymaid Dom Svt,2
Laundrymaid Domestic Servt.,2
Laundryress,2
Laundryworker,2
Launduress,2
Lauober,2
Law Apprentice,2
Law Clerk Junior,2
Law Clerk Managing,2
Law Clerks,2
"Law Stationer, Typist and Seriseuer",2
Law clerk,2
Lawclerk General,2
Lawen Weaver,2
Lawer,2
Lay Lister,2
Laydies Taylores,2
Layer in Flax Mill,2
Layer in Linen Mill,2
Layer in Spinning Room,2
Laylor,2
Lc Sgt R. Dub. Fus,2
Ld Seaman,2
Ld Shipwright,2
Ld Stoker,2
Leaberour,2
Leaborer,2
Leabour General,2
Leabourers in Quary,2
Lead Glazer,2
Lead Manufacturer,2
Lead Miner,2
Leader at Printing Machine,2
Leading Stoker 1st Class,2
Leaf Stripper in Tobacco Factory,2
Leamstress,2
Learner,2
Learning Bleaching,2
Learning Business,2
Learning Dress Making,2
Learning Farming,2
Learning Home Lessions,2
Learning Pianoforte Trade,2
Learning Scholar,2
Leasher Merchant,2
Leather Carrier,2
Leather Clicker,2
Leather Currier,2
Leather Finisher,2
Leather Mercht,2
Leather Trade,2
Leaving School,2
Lebor in Factory,2
Lecturer,2
Leerons tin Moson Work,2
Left Schoole,2
Leive Maker,2
Lelper,2
Lemmade Tier,2
Lenin Winder,2
Lennen Weaver,2
Lerto Maker,2
Lervent,2
Let Maker in Stone Quarry,2
Lethographic Astent,2
Lethographic Printer,2
Lets Apartments,2
Lets Lodgings,2
Letter Carriar,2
Letter Carrier Civil Service,2
Letter Carrier G.P.O.,2
Letter Carrier Post Man,2
Letter Carrier in G.P.O,2
Letter Caryier,2
Letter Fixer,2
Letter Press Worker,2
Letter Writer,2
Letterpress Machine Feeder,2
Letterpress Printer Compositor,2
Letterpress Printer Master,2
Letting Apartments,2
Leving on Charity,2
Levis with Her Sister,2
Lew C'Cork,2
Lewing,2
Librarian's Assistant,2
Library Attendant,2
Library Clerk,2
Lic Driver,2
Lic Publican,2
Licence and Tobacconist,2
Licenced Car Driver,2
Licenced Grocer,2
Licenced Publican and Cattle Dealer,2
Licenced Publican and Victualler,2
Licend Car Driver,2
Licened Driver,2
Licensd Trader Son,2
License Car Owner,2
Licensed Bar Owner,2
Licensed Car Owner and Driver,2
Licensed Driver Coach Man,2
Licensed Hack Car Driver,2
Licensed Hackney Driver,2
Licensed Hotel Propreitor,2
Licensed Pilot,2
Licensed Publen Shop Keeper,2
Licensed Publican Trader,2
Licensed Publican and General Trader,2
Licensed Publican and Merchant,2
Licensed Publican and Shop Keeper,2
Licensed Shop Keeper,2
Licensed Vintener,2
Licensing on House Property,2
Licentiate,2
Licentiate Presbyterian Church,2
"Lie, Car Driver",2
Lied. Vintner,2
Lien Factory Winder,2
Lien Weaver,2
Liequor Agent,2
Lieut Colonel,2
Lieut Militia Infantry Active List,2
Lieutenant Army,2
Lieutenant Colonel Retired Dividends,2
Lieutenant Infantry Active List,2
Lieutenant Militia,2
Lieutenant Royal Artillery,2
Lieutenant Royal Navy Active List,2
Lieutenant S A,2
"Lieutenat Colonel M W Bengal Med. Serv Retired,",2
Life Assurance,2
Life Assurance Secretary,2
Lifter of Wagons at Roy Str,2
Light Housekeeper,2
Light Keeper's Daughter,2
Light Keepers Wife,2
Light Porter Shop,2
